Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Aumento_Volume_%,Tamanho_Rompimento_%,Retorno_5d,Retorno_Máximo_5d,Retorno_Mínimo_5d,Retorno_10d,Retorno_Máximo_10d,Retorno_Mínimo_10d,Retorno_20d,Retorno_Máximo_20d,Retorno_Mínimo_20d
2025-04-29 00:00:00,FOUR,89.86000061035156,4277200.0,1279250.0,234.35,4.59,-7.71,0.87,-10.91,2.49,4.2,-10.91,0.9,4.2,-10.91
2025-05-13 00:00:00,FSLR,191.6000061035156,20211200.0,5745240.0,251.79,22.12,-12.72,3.79,-16.09,-18.35,3.79,-20.36,-12.39,3.79,-23.86
2025-05-08 00:00:00,FSLY,7.619999885559082,10135500.0,2346590.0,331.92,24.1,5.51,9.58,-11.94,-2.36,9.58,-11.94,0.52,9.58,-11.94
2025-06-25 00:00:00,FTEK,2.759999990463257,1751900.0,331630.0,428.27,14.52,4.35,7.25,-14.86,-1.81,8.33,-14.86,,,
2025-05-07 00:00:00,FTK,10.149999618530272,1283500.0,231920.0,453.42,35.51,44.73,54.88,-23.65,48.18,57.24,-23.65,42.46,63.25,-23.65
2025-03-25 00:00:00,FUFU,5.5,1046300.0,219780.0,376.07,3.77,-17.64,6.36,-21.71,-24.55,6.36,-31.82,-27.82,6.36,-32.73
2025-06-26 00:00:00,FUL,61.9900016784668,1714200.0,400390.0,328.13,4.59,0.4,2.19,-3.73,2.0,4.69,-3.73,,,
2025-05-02 00:00:00,FULC,5.619999885559082,4178500.0,439980.0,849.7,19.83,-4.45,9.43,-22.06,22.42,25.62,-22.06,23.84,33.01,-22.06
2025-06-02 00:00:00,FURY,0.4550000131130218,749200.0,236570.0,216.69,7.31,20.22,23.08,-9.01,16.7,23.08,-9.01,12.97,23.08,-9.01
2025-06-09 00:00:00,FURY,0.546999990940094,1856600.0,396900.0,367.78,7.25,-2.93,2.38,-13.16,-10.6,2.38,-13.16,-6.58,2.38,-14.08
2025-05-07 00:00:00,FVRR,29.1299991607666,1617500.0,495700.0,226.31,5.87,11.29,11.64,-8.69,10.57,12.87,-8.69,14.62,17.16,-8.69
2025-06-18 00:00:00,GALT,3.289999961853028,5406600.0,1345330.0,301.88,17.92,-28.57,18.54,-43.77,-33.74,18.54,-43.77,-12.1,18.54,-43.77
2025-07-08 00:00:00,GAME,1.5399999618530271,29106700.0,770400.0,3678.13,57.14,-1.95,86.36,-39.74,,,,,,
2025-05-01 00:00:00,GANX,2.180000066757202,929500.0,281260.0,230.48,4.31,-7.11,4.13,-15.14,-16.97,4.13,-20.41,-18.81,4.13,-20.41
2025-05-30 00:00:00,GATX,158.61756896972656,658700.0,198530.0,231.79,5.0,-1.38,2.21,-5.36,-3.41,2.21,-5.36,-3.19,2.21,-5.36
2025-05-06 00:00:00,GAU,1.649999976158142,3619900.0,754420.0,379.83,17.02,-6.67,0.61,-16.36,-16.36,0.61,-27.88,-9.09,0.61,-27.88
2025-06-06 00:00:00,GBIO,0.4359999895095825,1703600.0,455760.0,273.79,4.31,-15.37,2.06,-16.97,-17.43,2.06,-19.27,-19.04,2.06,-31.19
2025-07-16 00:00:00,GBIO,0.5649999976158142,9831500.0,947660.0,937.45,22.83,,,,,,,,,
2025-06-17 00:00:00,GBR,1.7599999904632568,1118800.0,259060.0,331.87,10.0,-36.93,1.14,-39.2,-34.09,1.14,-39.77,-45.45,1.14,-47.73
2025-07-02 00:00:00,GBX,56.54269027709961,2442800.0,458110.0,433.23,17.66,-2.55,1.0,-7.24,-11.48,1.0,-14.04,,,
2025-06-05 00:00:00,GEF,63.147605895996094,745200.0,130500.0,471.03,11.43,2.01,6.61,-6.27,-0.65,6.61,-6.27,8.94,11.6,-6.27
2025-06-20 00:00:00,GEOS,11.489999771118164,535600.0,108830.0,392.14,20.95,38.29,65.27,-24.98,18.97,65.27,-24.98,,,
2025-06-23 00:00:00,GEOS,18.399999618530277,3323300.0,158510.0,1996.59,53.85,-22.5,3.21,-27.72,-26.14,3.21,-30.43,,,
2025-07-17 00:00:00,GFAI,1.409999966621399,2357600.0,601450.0,291.99,12.8,,,,,,,,,
2025-06-30 00:00:00,GGR,0.2849999964237213,958700.0,317190.0,202.25,5.56,32.63,36.14,-8.07,13.33,45.61,-8.07,,,
2025-05-22 00:00:00,GLE,2.130000114440918,421200.0,127590.0,230.12,2.4,24.41,60.75,-9.86,-28.64,60.75,-29.11,-30.99,60.75,-38.97
2025-05-23 00:00:00,GME,33.029998779296875,30477600.0,9520840.0,220.11,6.55,-7.24,8.42,-11.63,-8.14,8.42,-11.63,-29.49,8.42,-34.79
2025-02-19 00:00:00,GMGI,2.440000057220459,1571800.0,242140.0,549.13,13.49,-13.11,2.46,-24.59,-12.3,2.46,-24.59,-15.16,2.46,-24.59
2025-02-28 00:00:00,GNL,7.586147785186768,6285100.0,1234920.0,408.95,3.9,1.87,4.01,-11.25,0.75,4.01,-11.25,0.0,4.01,-11.25
2025-06-13 00:00:00,GNLX,3.059999942779541,579700.0,122280.0,374.08,7.9,-9.48,7.52,-16.01,-6.21,7.52,-16.01,0.65,17.97,-16.01
2025-06-18 00:00:00,GNW,7.78000020980835,22738100.0,7357380.0,209.05,5.99,0.39,2.83,-9.13,2.7,2.96,-9.13,-3.85,3.86,-9.13
2025-05-09 00:00:00,GOGO,11.0,12478600.0,941230.0,1225.78,38.8,14.18,17.27,-14.73,-1.45,19.64,-14.73,6.82,19.64,-14.73
2025-03-06 00:00:00,GORO,0.6000000238418579,11101200.0,2519900.0,340.54,22.45,-11.67,23.33,-23.33,-13.33,23.33,-25.0,-16.67,23.33,-25.0
2025-02-26 00:00:00,GOTU,3.319999933242798,15083200.0,3336680.0,352.04,8.14,10.54,13.55,-18.67,4.52,16.87,-18.67,-4.82,22.89,-18.67
2025-06-13 00:00:00,GPRE,5.579999923706055,6423000.0,1326830.0,384.09,6.08,-0.18,6.99,-17.03,8.06,12.9,-17.03,41.4,45.52,-17.03
2025-05-05 00:00:00,GPUS,7.75,298219500.0,200560.0,148593.41,170.98,-13.81,28.26,-62.06,-34.32,28.26,-62.06,-35.61,28.77,-62.06
2025-04-25 00:00:00,GREE,1.340000033378601,5835300.0,133800.0,4261.21,48.89,-17.91,3.73,-33.58,-25.37,3.73,-35.07,18.66,37.31,-35.07
2025-02-19 00:00:00,GRMN,241.0633544921875,3142800.0,808010.0,288.96,8.33,-6.2,1.89,-8.13,-7.08,1.89,-10.36,-13.4,1.89,-15.04
2025-03-18 00:00:00,GRO,3.3499999046325684,496600.0,132140.0,275.81,4.04,-1.19,15.82,-21.19,-13.43,15.82,-21.19,-24.78,15.82,-35.22
2025-05-08 00:00:00,GRPN,24.209999084472656,8274100.0,1935240.0,327.55,19.73,7.64,11.11,-22.76,10.16,11.11,-22.76,36.06,36.51,-22.76
2025-07-07 00:00:00,GSAT,26.520000457763672,1989800.0,558880.0,256.03,6.21,4.19,4.34,-6.71,,,,,,
2025-07-07 00:00:00,GSIT,4.099999904632568,956200.0,213970.0,346.89,13.89,11.46,17.07,-14.39,,,,,,
2025-06-06 00:00:00,GSIW,1.149999976158142,772300.0,169640.0,355.26,11.65,27.83,30.43,-19.04,29.57,54.78,-19.04,37.39,54.78,-19.04
2025-05-19 00:00:00,GSL,25.82490921020508,1160300.0,360190.0,222.14,4.85,-3.58,1.02,-8.23,-2.73,1.02,-8.23,1.8,3.23,-8.23
2025-04-03 00:00:00,GT,10.1899995803833,21856300.0,5383520.0,305.99,2.41,-11.09,3.34,-18.25,-4.32,3.34,-18.25,8.05,10.6,-18.25
2025-06-13 00:00:00,GTE,6.119999885559082,995500.0,232640.0,327.91,16.13,-10.46,2.78,-12.25,-22.06,2.78,-23.04,-24.18,2.78,-25.49
2025-05-15 00:00:00,GTEC,2.390000104904175,558700.0,185210.0,201.66,8.64,-13.39,3.35,-19.67,-17.57,3.35,-20.5,-16.32,3.35,-20.5
2025-02-26 00:00:00,GTM,11.729999542236328,37427400.0,5273040.0,609.79,9.32,1.45,7.67,-6.91,-6.73,7.67,-7.67,-5.97,7.67,-12.53
2025-05-12 00:00:00,GTM,10.3100004196167,15693400.0,4809120.0,226.33,8.87,-3.98,1.5,-9.89,-4.66,1.5,-9.89,-1.84,1.5,-11.06
2025-05-19 00:00:00,GUTS,2.119999885559082,634400.0,208270.0,204.6,17.78,-8.02,1.84,-23.58,-8.02,1.84,-23.58,-8.02,42.92,-23.58
2025-06-09 00:00:00,GUTS,2.880000114440918,2037800.0,203630.0,900.74,33.4,-27.43,5.21,-30.56,-40.97,5.21,-46.18,-46.88,5.21,-48.96
2025-03-05 00:00:00,GV,3.694999933242798,188044800.0,450040.0,41684.02,41.57,68.34,159.81,-42.9,60.49,159.81,-42.9,-16.24,159.81,-42.9
2025-06-20 00:00:00,GXO,47.970001220703125,7041700.0,1046270.0,573.03,7.8,2.15,4.15,-6.8,4.02,6.75,-6.8,,,
2025-05-07 00:00:00,HALO,70.13999938964844,9681200.0,1271750.0,661.25,12.87,-31.69,0.53,-32.28,-23.11,0.53,-32.28,-23.65,0.53,-32.28
2025-02-20 00:00:00,HAS,67.61797332763672,5552900.0,1487760.0,273.24,12.27,-4.42,1.42,-7.67,-7.04,1.42,-9.91,-11.62,1.42,-13.58
2025-04-23 00:00:00,HCSG,12.1899995803833,3007400.0,487070.0,517.45,13.29,16.57,17.31,-10.91,17.47,21.41,-10.91,18.95,22.23,-10.91
2025-05-06 00:00:00,HIMS,49.470001220703125,157524000.0,46083700.0,241.82,14.78,29.37,29.78,-22.76,23.73,33.19,-22.76,8.37,36.18,-22.76
2025-05-06 00:00:00,HIMZ,33.290000915527344,4751500.0,1120900.0,323.9,29.03,62.69,62.9,-39.44,46.05,71.22,-39.44,8.89,71.22,-39.44
2025-06-24 00:00:00,HIT,0.800000011920929,981600.0,215520.0,355.46,17.65,5.25,15.25,-17.5,17.5,17.75,-17.5,,,
2025-02-20 00:00:00,HLF,8.020000457763672,23903800.0,2431290.0,883.17,19.52,2.99,10.97,-15.46,9.98,10.97,-15.46,-0.37,15.09,-15.46
2025-07-17 00:00:00,HLMN,8.229999542236328,5193700.0,1441610.0,260.27,2.68,,,,,,,,,
2025-06-27 00:00:00,HLT,265.5,8694900.0,1958480.0,343.96,2.89,2.02,3.33,-2.94,4.95,5.19,-2.94,,,
2025-04-29 00:00:00,HLVX,1.9299999475479128,764500.0,253400.0,201.7,2.12,-2.59,1.55,-7.25,-0.52,1.55,-7.25,-5.18,5.7,-7.25
2025-03-31 00:00:00,HMST,11.739999771118164,2509700.0,116000.0,2063.53,14.99,-5.11,7.33,-12.27,-9.63,7.33,-13.46,-5.88,7.33,-13.46
2025-05-13 00:00:00,HNRG,18.440000534057617,2790700.0,582120.0,379.4,17.15,1.95,6.45,-12.89,-2.71,6.89,-18.6,-12.2,6.89,-18.6
2025-06-30 00:00:00,HOOD,93.62999725341795,101945000.0,33377290.0,205.43,9.44,-2.52,7.74,-8.68,6.31,8.82,-8.68,,,
2025-06-03 00:00:00,HOOG,33.900001525878906,607100.0,111560.0,444.19,10.14,1.8,16.5,-9.5,7.79,16.5,-9.5,79.03,89.03,-9.5
2025-06-04 00:00:00,HOTH,1.5299999713897705,31515300.0,127240.0,24668.39,55.49,-13.73,16.34,-42.48,-12.42,16.34,-42.48,-20.92,16.34,-42.48
2025-05-15 00:00:00,HOVR,0.5889999866485596,4344000.0,256400.0,1594.23,10.71,43.63,69.78,-23.6,79.97,96.94,-23.6,217.49,293.89,-23.6
2025-05-16 00:00:00,HOVR,0.6819999814033508,2196200.0,684570.0,220.81,11.8,35.19,52.49,-14.96,51.03,70.09,-14.96,169.79,240.18,-14.96
2025-05-20 00:00:00,HOVR,0.9200000166893004,4093700.0,999870.0,309.42,28.31,6.41,13.04,-29.35,5.43,26.09,-29.35,147.83,155.43,-29.35
2025-06-11 00:00:00,HOVR,1.340000033378601,4078100.0,1154880.0,253.12,11.67,70.15,75.37,-14.93,12.69,88.06,-14.93,14.18,88.06,-14.93
2025-05-07 00:00:00,HRTG,24.299999237060547,1313200.0,391040.0,235.82,20.54,-3.05,9.63,-13.77,-3.74,9.63,-13.77,0.0,9.63,-13.77
2025-03-11 00:00:00,HSAI,24.07999992370605,26817500.0,3091270.0,767.52,19.33,-14.62,0.42,-23.92,-23.65,0.42,-25.66,-45.14,0.42,-46.76
2025-02-28 00:00:00,HSBC,57.58668899536133,24038600.0,3290110.0,630.63,2.53,-0.1,3.29,-2.05,-1.77,3.29,-5.83,-0.57,3.29,-5.83
2025-05-08 00:00:00,HTCO,2.369999885559082,419900.0,126600.0,231.67,26.06,-86.5,4.22,-90.89,-87.34,4.22,-90.89,-89.28,4.22,-90.89
2025-05-29 00:00:00,HTCR,0.7379999756813049,37640800.0,993700.0,3687.94,6.96,-26.02,5.01,-28.86,-26.15,5.01,-28.86,-30.22,5.01,-33.6
2025-04-16 00:00:00,HTZ,5.710000038146973,91393900.0,8750930.0,944.39,30.07,51.49,64.45,-28.98,19.96,64.45,-28.98,10.51,64.45,-28.98
2025-04-17 00:00:00,HTZ,8.239999771118164,266908100.0,17254990.0,1446.85,42.81,0.73,13.96,-19.78,-18.93,13.96,-21.6,-19.17,13.96,-33.13
2025-03-19 00:00:00,HURA,3.849999904632568,1040300.0,143840.0,623.23,6.06,-7.53,3.9,-26.49,-9.61,3.9,-26.49,7.53,10.39,-26.49
2025-03-20 00:00:00,HURA,4.0,725900.0,231950.0,212.96,3.9,-9.5,0.0,-19.25,-15.0,0.0,-28.25,3.75,6.25,-28.25
2025-02-26 00:00:00,HURN,148.17999267578125,596500.0,146780.0,306.39,10.62,-0.2,3.83,-10.0,-2.99,3.83,-10.0,-3.83,3.83,-10.0
2025-06-27 00:00:00,HWM,184.8999938964844,23827800.0,2796530.0,752.05,3.11,-2.51,1.41,-6.17,-0.31,1.41,-6.17,,,
2025-03-18 00:00:00,HYMC,3.369999885559082,770000.0,170620.0,351.3,13.09,3.26,9.2,-11.28,-10.98,9.2,-14.54,-5.93,9.2,-31.75
2025-06-05 00:00:00,HYPD,3.140000104904175,11040900.0,3150840.0,250.41,36.52,-14.97,87.26,-31.21,34.08,161.46,-32.8,262.42,447.13,-32.8
2025-06-17 00:00:00,HYPD,6.96999979019165,29938000.0,8112140.0,269.05,18.54,37.02,63.56,-56.1,126.97,146.48,-56.1,127.55,146.48,-56.1
2025-07-17 00:00:00,HYPR,1.0299999713897705,3637600.0,168460.0,2059.33,24.1,,,,,,,,,
2025-02-27 00:00:00,IBIO,5.050000190734863,4972700.0,519560.0,857.1,15.56,21.78,36.44,-26.73,1.58,36.44,-26.73,-12.67,36.44,-26.73
2025-05-15 00:00:00,IBTA,60.2400016784668,1509600.0,473630.0,218.73,15.73,-11.85,4.15,-13.64,-17.02,4.15,-18.59,-30.84,4.15,-31.04
2025-07-10 00:00:00,IDR,16.18000030517578,1911600.0,443880.0,330.66,9.4,24.97,26.45,-11.56,,,,,,
2025-07-09 00:00:00,IGC,0.3700000047683716,38198600.0,301150.0,12584.24,12.12,-10.81,24.32,-13.51,,,,,,
2025-02-26 00:00:00,IH,2.049999952316284,785200.0,113020.0,594.74,9.04,1.95,7.32,-9.27,7.8,17.56,-9.27,9.76,55.12,-9.27
2025-03-21 00:00:00,IHS,5.25,2520900.0,732910.0,243.96,6.82,1.33,9.52,-10.48,-10.29,9.52,-12.95,-8.95,9.52,-19.9
2025-05-06 00:00:00,IHS,5.440000057220459,4090700.0,629110.0,550.24,5.84,11.58,12.32,-10.48,2.21,15.81,-10.48,5.33,15.81,-10.48
2025-05-07 00:00:00,IHS,5.940000057220459,3155100.0,1001880.0,214.92,8.2,3.2,3.54,-9.76,-9.09,6.06,-11.62,-4.21,6.06,-14.14
2025-07-01 00:00:00,IHS,6.340000152587891,2723400.0,699970.0,289.07,6.38,-4.42,1.42,-12.78,-3.31,1.42,-12.78,,,
2025-07-02 00:00:00,IINN,1.0800000429153442,13800300.0,206290.0,6589.76,21.35,26.85,52.78,-22.22,36.11,52.78,-22.22,,,
2025-04-15 00:00:00,ILLR,1.0800000429153442,1726300.0,536530.0,221.75,11.34,32.41,52.78,-20.37,19.44,52.78,-20.37,-4.63,52.78,-20.37
2025-06-16 00:00:00,ILPT,4.369999885559082,2107100.0,252910.0,733.14,20.05,5.03,11.33,-19.91,5.49,11.33,-19.91,30.89,38.79,-19.91
2025-04-14 00:00:00,IMAB,0.9559999704360962,1395000.0,283400.0,392.24,6.46,-13.18,5.54,-28.35,-15.06,5.54,-28.35,-3.77,5.54,-28.35
2025-05-22 00:00:00,IMAB,1.0499999523162842,363400.0,105500.0,244.45,8.81,24.76,40.0,-10.76,133.33,157.14,-10.76,134.29,192.86,-10.76
2025-06-03 00:00:00,IMAB,1.870000004768372,3830400.0,373130.0,926.56,27.21,41.18,64.44,-31.55,32.09,64.44,-31.55,22.46,64.44,-31.55
2025-06-18 00:00:00,IMRX,2.7699999809265137,13723600.0,2695240.0,409.18,6.58,15.16,16.97,-25.63,24.55,39.82,-25.63,53.25,66.06,-25.63
2025-03-24 00:00:00,IMTE,2.0999999046325684,108144300.0,147090.0,73422.54,65.88,-22.38,50.95,-50.95,-21.9,50.95,-50.95,-41.62,50.95,-50.95
2025-04-29 00:00:00,IMUX,1.2799999713897705,1741700.0,505930.0,244.26,4.92,-16.41,2.34,-24.69,-22.66,2.34,-25.78,-28.91,2.34,-31.25
2025-07-16 00:00:00,INDI,4.46999979019165,9942900.0,3039970.0,227.07,5.8,,,,,,,,,
2025-02-19 00:00:00,INEO,2.789999961853028,640400.0,118590.0,440.01,6.08,-31.18,18.28,-33.33,-77.06,18.28,-83.23,-75.81,18.28,-83.23
2025-06-18 00:00:00,INHD,1.649999976158142,1299200.0,263850.0,392.4,5.43,-12.73,1.21,-21.21,-28.48,1.21,-28.48,-11.52,1.21,-28.48
2025-06-10 00:00:00,INSM,90.93000030517578,15711500.0,2511560.0,525.57,21.27,10.28,12.17,-5.42,15.31,17.49,-5.42,6.3,17.49,-5.42
2025-06-11 00:00:00,INSM,97.9800033569336,12744500.0,3849660.0,231.06,6.66,1.51,4.1,-7.27,3.84,9.03,-7.27,0.2,9.03,-7.27
2025-06-04 00:00:00,INTZ,2.009999990463257,1417600.0,461330.0,207.29,14.2,10.45,28.36,-15.92,10.95,28.36,-15.92,27.86,28.36,-15.92
2025-07-17 00:00:00,INUV,5.760000228881836,393600.0,114920.0,242.5,3.04,,,,,,,,,
2025-05-12 00:00:00,INVZ,0.9160000085830688,8601500.0,1436480.0,498.79,10.36,9.17,27.73,-9.39,3.38,27.73,-9.39,0.66,27.73,-9.39
2025-05-13 00:00:00,INVZ,1.0099999904632568,8671800.0,2104290.0,312.1,9.78,-3.66,15.84,-13.86,-6.24,15.84,-17.82,-6.83,15.84,-17.82
2025-05-30 00:00:00,IOBT,1.4199999570846558,493700.0,159730.0,209.08,10.08,12.68,19.72,-16.55,-4.93,19.72,-16.55,-2.11,19.72,-16.55
2025-06-02 00:00:00,IOBT,1.6200000047683716,641000.0,202200.0,217.01,11.72,-4.32,4.94,-12.96,-18.52,4.94,-25.93,-14.81,4.94,-25.93
2025-07-14 00:00:00,IOBT,1.7000000476837158,1124200.0,205720.0,446.47,8.28,,,,,,,,,
2025-05-22 00:00:00,IONQ,45.790000915527344,105188100.0,18851650.0,457.98,25.08,-11.9,6.88,-26.34,-14.78,6.88,-26.34,-10.16,6.88,-26.34
2025-05-08 00:00:00,IONX,45.27999877929688,1192700.0,330910.0,260.43,2.51,3.8,21.2,-21.6,88.28,107.75,-21.6,31.47,113.18,-21.6
2025-05-22 00:00:00,IONX,85.25499725341797,3327900.0,667160.0,398.82,45.07,-24.46,13.23,-41.36,-30.17,13.23,-41.36,-23.5,13.23,-41.36
2025-05-23 00:00:00,IPA,0.5569999814033508,900600.0,265890.0,238.71,9.43,2.51,4.13,-13.29,20.29,34.65,-13.29,68.76,92.1,-13.29
2025-07-07 00:00:00,IPA,1.6299999952316284,4661400.0,1212270.0,284.52,24.43,21.47,24.54,-10.43,,,,,,
2025-05-06 00:00:00,IPI,38.18999862670898,788300.0,203950.0,286.52,8.59,-4.92,1.78,-7.57,-3.12,1.78,-7.57,-0.58,2.15,-7.57
2025-05-27 00:00:00,IRBT,3.9800000190734863,26497500.0,1280460.0,1969.37,26.75,-18.34,8.04,-33.67,-6.53,9.55,-33.67,-22.61,9.55,-33.67
2025-03-21 00:00:00,IRD,1.2599999904632568,956200.0,227270.0,320.73,4.13,-19.84,2.38,-23.81,-29.37,2.38,-30.95,-41.27,2.38,-48.41
2025-05-02 00:00:00,IRTC,131.1199951171875,2131900.0,336890.0,532.82,18.78,5.02,7.33,-9.18,7.54,8.82,-9.18,7.27,11.79,-9.18
2025-06-10 00:00:00,IRWD,0.800000011920929,12646500.0,2442920.0,417.68,2.56,-21.25,6.25,-27.5,-6.25,6.25,-27.5,-2.5,6.25,-27.5
2025-04-11 00:00:00,ITRG,1.5499999523162842,2588000.0,776460.0,233.31,12.32,20.65,20.97,-11.61,14.19,21.29,-11.61,3.23,25.48,-11.61
2025-05-08 00:00:00,JMIA,2.869999885559082,8837600.0,2455550.0,259.9,12.11,6.62,26.13,-25.78,13.94,26.13,-25.78,17.42,26.13,-25.78
2025-07-01 00:00:00,JMIA,4.670000076293945,15331900.0,3277750.0,367.76,12.02,-5.35,0.86,-16.17,-3.21,0.86,-16.17,,,
2025-07-16 00:00:00,JNJ,164.77999877929688,22134800.0,7044340.0,214.22,3.48,,,,,,,,,
2025-05-28 00:00:00,JOBY,8.859999656677246,98587700.0,12325930.0,699.84,17.2,-11.17,3.61,-17.21,8.69,16.03,-17.21,7.0,16.03,-17.21
2025-07-08 00:00:00,JOYY,53.68000030517578,865800.0,222190.0,289.67,4.07,2.25,2.81,-5.03,,,,,,
2025-05-28 00:00:00,JRVR,6.169578075408936,779700.0,257760.0,202.49,8.99,-8.25,1.46,-8.33,-5.18,1.46,-8.58,-6.96,1.46,-10.2
2025-02-19 00:00:00,JTAI,10.149999618530272,149375300.0,10778210.0,1285.9,23.78,-31.82,15.96,-50.25,-42.46,15.96,-50.25,-48.87,15.96,-62.36
2025-06-11 00:00:00,JUNS,1.9900000095367432,9062400.0,210770.0,4199.66,103.06,-37.69,15.08,-54.77,-45.73,15.08,-54.77,15.08,37.69,-54.77
2025-03-07 00:00:00,JVA,9.56999969482422,973500.0,235540.0,313.31,13.39,-42.22,3.76,-42.53,-57.99,3.76,-60.61,-66.35,3.76,-68.23
2025-03-26 00:00:00,JYD,6.179999828338623,13430600.0,426440.0,3049.47,13.5,-94.4,29.45,-94.6,-95.55,29.45,-96.12,-96.36,29.45,-98.54
2025-03-27 00:00:00,JYD,6.900000095367432,13947900.0,1769060.0,688.44,11.65,-93.78,15.94,-95.16,-95.17,15.94,-96.52,-96.2,15.94,-98.7
2025-04-16 00:00:00,JZXN,6.690000057220459,549100.0,142110.0,286.39,3.08,-64.72,16.89,-76.98,-67.12,16.89,-76.98,-55.61,16.89,-76.98
2025-07-09 00:00:00,KALA,6.300000190734863,900000.0,107200.0,739.55,6.78,-5.4,11.11,-18.25,,,,,,
2025-04-02 00:00:00,KBR,53.61471939086914,3409700.0,1015430.0,235.79,2.04,-6.06,0.2,-18.39,-6.47,0.2,-18.39,-2.34,0.2,-18.39
2025-06-11 00:00:00,KBSX,2.259999990463257,18374600.0,125540.0,14536.45,11.88,-22.57,11.5,-26.55,-23.45,11.5,-26.55,-27.43,11.5,-30.09
2025-07-15 00:00:00,KC,15.09000015258789,6992100.0,1609850.0,334.33,13.89,,,,,,,,,
2025-05-07 00:00:00,KE,18.3799991607666,574000.0,119290.0,381.18,22.37,-1.03,3.97,-11.15,-4.68,3.97,-11.15,0.87,3.97,-11.15
2025-05-15 00:00:00,KEP,9.970000267028809,1723200.0,217530.0,692.17,3.1,8.63,8.93,-6.42,10.83,14.64,-6.42,2.51,14.74,-6.42
2025-04-29 00:00:00,KINS,20.1200008392334,1199000.0,244180.0,391.03,7.77,-7.46,0.2,-17.5,-12.62,11.33,-17.5,-18.34,11.33,-22.32
2025-07-16 00:00:00,KITT,1.1399999856948853,4920700.0,1302830.0,277.69,4.59,,,,,,,,,
2025-06-09 00:00:00,KLTO,1.8200000524520876,1108690900.0,5461670.0,20199.49,220.42,-8.79,114.84,-64.56,-20.88,114.84,-64.56,-24.73,114.84,-64.56
2025-06-13 00:00:00,KLXE,2.819999933242798,951400.0,123660.0,669.37,19.49,-24.82,6.38,-24.82,-33.69,6.38,-34.4,-43.62,6.38,-43.97
2025-02-24 00:00:00,KNDI,1.7200000286102295,790000.0,216850.0,264.31,4.24,-23.26,5.23,-25.58,-8.72,5.23,-26.16,-15.12,5.23,-26.16
2025-04-01 00:00:00,KNOP,7.579560279846191,357200.0,109260.0,226.93,9.03,-16.95,1.45,-20.63,-15.24,1.45,-28.38,-14.37,1.45,-28.38
2025-04-29 00:00:00,KNSA,25.8799991607666,2017300.0,559180.0,260.76,14.24,4.1,10.36,-14.12,-1.08,10.36,-14.12,5.33,10.36,-14.12
2025-05-14 00:00:00,KNTK,46.59999847412109,4569700.0,1075770.0,324.78,3.07,-4.81,1.82,-5.54,-3.0,1.82,-6.5,-4.57,1.82,-8.24
2025-06-06 00:00:00,KNW,1.559999942779541,109001900.0,660980.0,16390.95,173.68,110.26,243.59,-53.85,72.44,243.59,-53.85,136.54,243.59,-53.85
2025-07-14 00:00:00,KODK,7.460000038146973,5417600.0,1468020.0,269.04,10.36,,,,,,,,,
2025-07-16 00:00:00,KOPN,1.940000057220459,6960100.0,2073950.0,235.6,10.23,,,,,,,,,
2025-06-20 00:00:00,KR,71.97000122070312,36154600.0,6753410.0,435.35,3.64,-0.76,2.97,-6.21,-0.72,2.97,-6.21,,,
2025-05-08 00:00:00,KRMD,3.289999961853028,363700.0,116250.0,212.86,15.03,-6.99,1.82,-11.85,-17.33,1.82,-17.93,-6.38,1.82,-20.21
2025-05-14 00:00:00,KRMN,43.369998931884766,2902700.0,571440.0,407.96,7.11,-0.92,5.37,-12.38,0.55,5.44,-12.38,9.45,9.98,-12.38
2025-05-14 00:00:00,KRNT,22.100000381469727,1421800.0,254870.0,457.85,7.75,-0.09,6.24,-16.24,1.09,6.24,-16.24,-7.78,6.24,-16.24
2025-07-07 00:00:00,KSCP,6.809999942779541,951800.0,275530.0,245.44,6.41,17.47,22.09,-18.36,,,,,,
2025-07-10 00:00:00,KSCP,7.599999904632568,1452800.0,371090.0,291.5,3.85,7.89,23.82,-9.74,,,,,,
2025-06-02 00:00:00,KYMR,43.130001068115234,6320300.0,635080.0,895.2,19.87,9.34,15.88,-14.54,8.6,16.55,-14.54,3.04,16.55,-14.54
2025-05-19 00:00:00,LAES,3.0999999046325684,26671400.0,8147510.0,227.36,6.9,18.06,40.0,-22.58,11.61,40.0,-22.58,21.29,46.45,-22.58
2025-06-30 00:00:00,LASE,2.690000057220459,538500.0,134960.0,299.01,5.91,7.81,22.3,-13.01,20.63,60.22,-13.01,,,
2025-05-09 00:00:00,LASR,11.670000076293944,1455900.0,254110.0,472.94,34.84,8.57,14.65,-9.6,24.16,26.99,-9.6,51.07,58.44,-9.6
2025-03-21 00:00:00,LAZR,8.350000381469727,11727900.0,2462690.0,376.22,13.3,-27.96,2.16,-35.93,-39.4,2.16,-49.1,-54.25,2.16,-60.48
2025-04-29 00:00:00,LEG,9.520259857177734,10805100.0,2420310.0,346.43,13.79,-4.39,3.66,-9.61,0.1,6.06,-9.61,-6.17,6.06,-9.82
2025-06-06 00:00:00,LENZ,31.959999084472656,476600.0,141240.0,237.44,2.91,-9.26,4.57,-13.11,-4.63,4.57,-13.11,-1.88,4.57,-13.11
