ticker,ratio,volume_1d,volume_10d,volume_usd_1d,volume_usd_10d,price,price_90d_avg,change_1d,change_30d,score,sector,industry
ETN,,,1901690.0,,692084843.6355591,,311.5938307515691,0.0,,,Industrials,Specialty Industrial Machinery
ETR,,,2364230.0,,195178394.52087402,,82.53172036503138,0.0,,,Utilities,Utilities - Regulated Electric
EURK,,,31998.8,,337990.4253570557,,10.38261792900857,0.0,,,Financial Services,Shell Companies
EURKR,,,44.0,,11.0,,0.25,0.0,0.0,,Unknown,Unknown
EURKU,,,40.0,,428.4000015258789,,10.555955104613572,0.0,,,Financial Services,Shell Companies
EVAC,,,,,,,,0.0,0.0,,Unknown,Unknown
EVMT,,,4005.0,,61692.55030632019,,15.392820208260183,0.0,,,Unknown,Unknown
EVRG,,,2471420.0,,169773786.48475647,,67.03581023484134,0.0,,,Utilities,Utilities - Regulated Electric
EXC,,,4705210.0,,203108033.75728607,,44.06737505452017,0.0,,,Utilities,Utilities - Regulated Electric
EXK,,,11316430.0,,61522093.59389782,,4.250674164697026,0.0,,,Basic Materials,Silver
EXOD,,,152670.0,,5161031.204338074,,36.74977534004812,0.0,,,Technology,Software - Infrastructure
EXUS,,,420.3,,10868.143976783753,,25.667665100097658,0.0,0.0,,Unknown,Unknown
EYEG,,,90.1,,3178.486011123657,,34.80559394064914,0.0,,,Unknown,Unknown
EYEN,,,1179616.9,,15699218.143570041,,3.7317932636550304,0.0,,,Unknown,Unknown
F,,,71031100.0,,824970458.5338688,,10.26851315444775,0.0,,,Unknown,Unknown
F-B,,,,,,,,0.0,0.0,,Unknown,Unknown
F-C,,,,,,,,0.0,0.0,,Unknown,Unknown
F-D,,,,,,,,0.0,0.0,,Unknown,Unknown
FAB,,,1673.8,,139955.41730651856,,78.42885838197859,0.0,,,Unknown,Unknown
FACTU,,,40.0,,412.60000228881836,,10.226786549171704,0.0,,,Unknown,Unknown
FAF,,,2227900.0,,128574576.64627075,,59.834055054053835,0.0,,,Financial Services,Insurance - Specialty
FAST,,,8035810.0,,356494288.43429565,,40.5200275892622,0.0,,,Unknown,Unknown
FATBB,,,2383.0,,6309.265050172806,,2.676516849003481,0.0,,,Consumer Cyclical,Restaurants
FBIO,,,263300.0,,508288.5972249508,,1.7508988795655498,0.0,,,Healthcare,Biotechnology
FBIOP,,,12895.5,,104805.17091536522,,7.025640423378248,0.0,,,Unknown,Unknown
FBRT-E,,,,,,,,0.0,0.0,,Unknown,Unknown
FCNCP,,,36760.0,,770507.3154830933,,20.97515821992681,0.0,,,Unknown,Unknown
FCVT,,,11831.4,,462888.84021835326,,36.21537965067317,0.0,,,Unknown,Unknown
FDTS,,,1030.5,,52524.582876205444,,45.250474951240456,0.0,,,Unknown,Unknown
FE,,,3626590.0,,145958694.0599823,,40.60973113842225,0.0,,,Utilities,Utilities - Regulated Electric
FEBO,,,21016.4,,20350.796313524246,,1.1623359583736805,0.0,,,Technology,Consumer Electronics
FERA,,,58629.8,,595856.3601186753,,10.068196687542024,0.0,,,Unknown,Unknown
FERAR,,,775.0,,217.000000923872,,0.2800000011920929,0.0,0.0,,Unknown,Unknown
FERAU,,,2613.1,,27199.65069351196,,10.215078632483321,0.0,,,Unknown,Unknown
FFAI,,,15849890.0,,32531165.739016533,,1.3263707803876212,0.0,,,Consumer Cyclical,Auto Manufacturers
FFUT,,,2590.1,,132020.11744117737,,50.60310337461274,0.0,,,Unknown,Unknown
FGBIP,,,410.5,,7701.910096168518,,18.76854140035222,0.0,,,Unknown,Unknown
FGF,,,1550.6,,26259.301500320435,,17.068337204751003,0.0,,,Financial Services,Insurance - Diversified
FGFPP,,,484.1,,8140.648490142822,,16.24345375446791,0.0,,,Unknown,Unknown
FGI,,,273490.0,,224067.96188890934,,0.6501797752433949,0.0,,,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
FGMCR,,,10.0,,2.800000011920929,,0.2800000011920929,0.0,0.0,,Unknown,Unknown
FGMCU,,,5281.8,,53189.75311756134,,9.898337107026174,0.0,,,Unknown,Unknown
FGSI,,,2292.5,,47159.23518657684,,20.371266810099282,0.0,0.0,,Unknown,Unknown
FHN,,,6402130.0,,139794773.17775726,,19.328906048549694,0.0,,,Financial Services,Banks - Regional
FHN-B,,,,,,,,0.0,0.0,,Unknown,Unknown
FHN-C,,,,,,,,0.0,0.0,,Unknown,Unknown
FHN-E,,,,,,,,0.0,0.0,,Unknown,Unknown
FHN-F,,,,,,,,0.0,0.0,,Unknown,Unknown
FI,,,4059600.0,,683225980.7110596,,185.90044994568558,0.0,,,Technology,Information Technology Services
FIEE,,,3170700.0,,10393800.006399155,,1.8367415706763106,0.0,,,Unknown,Unknown
FIGXU,,,51307.0,,513897.70381355286,,10.011666870117187,0.0,0.0,,Unknown,Unknown
FINE,,,120.2,,2727.3939739227294,,21.50393245997054,0.0,,,Unknown,Unknown
FISK,,,50.0,,407.0000171661377,,7.615422270271216,0.0,,,Unknown,Unknown
FITBP,,,6661.3,,162107.5650669098,,23.980257377195894,0.0,,,Unknown,Unknown
FIVN,,,1930330.0,,52781042.09712982,,26.75955045892951,0.0,,,Technology,Software - Infrastructure
FLDB,,,4962.8,,250632.4200164795,,50.09309134322606,0.0,,,Unknown,Unknown
FLG,,,5662410.0,,63650402.38822937,,11.46396895205037,0.0,,,Financial Services,Banks - Regional
FLG-A,,,,,,,,0.0,0.0,,Unknown,Unknown
FLG-U,,,,,,,,0.0,0.0,,Unknown,Unknown
FLN,,,21964.0,,423099.7897377014,,18.397354951065577,0.0,,,Unknown,Unknown
FLNT,,,8870.7,,18928.833303022384,,2.13000000460764,0.0,,,Communication Services,Advertising Agencies
FNGD,,,2799200.0,,18210842.545661926,,11.394382058904412,0.0,,,Unknown,Unknown
FORTY,,,490.0,,63009.1007232666,,101.39963728658269,0.0,,,Technology,Information Technology Services
FOUR-A,,,,,,,,0.0,0.0,,Unknown,Unknown
FPXE,,,412.4,,12931.892024993896,,28.201558295260654,0.0,,,Unknown,Unknown
FRMEP,,,1466.0,,37193.0502281189,,25.176326644554567,0.0,,,Unknown,Unknown
FRT-C,,,,,,,,0.0,0.0,,Unknown,Unknown
FSEA,,,3290.2,,37054.27235507965,,11.180370759428218,0.0,,,Unknown,Unknown
FSHP,,,6360.0,,66462.4988079071,,10.394202221645399,0.0,,,Financial Services,Shell Companies
FSHPU,,,20.0,,211.00000381469727,,10.613905638791202,0.0,,,Financial Services,Shell Companies
FTAIM,,,936.0,,24880.189792633057,,25.903901882385938,0.0,,,Unknown,Unknown
FTDS,,,1190.3,,63521.983813095096,,50.508261991350835,0.0,,,Unknown,Unknown
FTGC,,,1026930.0,,25979002.77814865,,24.640886328193577,0.0,,,Unknown,Unknown
FTV,,,4117650.0,,214907442.0017624,,52.95497255646781,0.0,,,Technology,Scientific & Technical Instruments
FTXG,,,50058.2,,1115669.8926849365,,22.619294734483354,0.0,,,Unknown,Unknown
FURY,,,195490.0,,100135.07955372334,,0.4282696632187018,0.0,,,Basic Materials,Other Industrial Metals & Mining
FUSB,,,1452.5,,18615.625092983246,,12.866580963134766,0.0,,,Financial Services,Banks - Regional
FUTU,,,2986970.0,,424253543.3634186,,108.17814601941055,0.0,,,Financial Services,Capital Markets
FVC,,,39930.2,,1423276.7395729064,,34.84794033779187,0.0,,,Unknown,Unknown
FVN,,,6387.5,,66429.9975633621,,10.272966202725186,0.0,,,Financial Services,Shell Companies
FVNNR,,,2090.1666666666665,,390.51457545409585,,0.1663545163408402,0.0,,,Unknown,Unknown
GAB-G,,,,,,,,0.0,0.0,,Unknown,Unknown
GAB-H,,,,,,,,0.0,0.0,,Unknown,Unknown
GAB-K,,,,,,,,0.0,0.0,,Unknown,Unknown
GAINN,,,1048.8,,25977.90454788208,,24.52455064152064,0.0,,,Unknown,Unknown
GAM-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GAMB,,64160.0,,732065.5902099609,,11.40999984741211,11.40999984741211,0.0,0.0,,Consumer Cyclical,Gambling
GAME,,,35730760.0,,69556137.44932115,,0.8357752789272351,0.0,,,Communication Services,Electronic Gaming & Multimedia
GAP,,,8929980.0,,193821906.77066803,,21.833301479896804,0.0,,,Consumer Cyclical,Apparel Retail
GDEN,,,192650.0,,5941867.9896736145,,27.52350286419472,0.0,,,Consumer Cyclical,Resorts & Casinos
GDEV,,,6566.4,,105062.54835281373,,14.67830107185278,0.0,,,Communication Services,Electronic Gaming & Multimedia
GDTC,,,7964.1,,17014.682999062537,,2.302528075957566,0.0,,,Healthcare,Biotechnology
GDV-H,,,,,,,,0.0,0.0,,Unknown,Unknown
GDV-K,,,,,,,,0.0,0.0,,Unknown,Unknown
GDXD,,,11328930.0,,34842629.23224211,,4.50089888358384,0.0,,,Unknown,Unknown
GE,,,7840150.0,,2021346864.5310974,,220.848939874199,0.0,,,Unknown,Unknown
GECCH,,,2370.2,,59438.60936050415,,24.611838222889418,0.0,,,Unknown,Unknown
GECCI,,,1707.9,,43008.28059806824,,24.72571758741743,0.0,,,Unknown,Unknown
GECCO,,,610.0,,15244.00037765503,,24.95550269223331,0.0,,,Unknown,Unknown
GEHC,,,3330270.0,,250836540.64811707,,72.48326308003972,0.0,,,Healthcare,Health Information Services
GEME,,,160.4,,4475.585989379882,,26.3053707808591,0.0,,,Unknown,Unknown
GENI,,,4071200.0,,42797041.98876381,,10.041797691516662,0.0,,,Communication Services,Internet Content & Information
GENVR,,,28553.9,,247854.92419538499,,7.356901665202907,0.0,,,Unknown,Unknown
GEO,,,2704290.0,,69994127.67290115,,27.163483201787713,0.0,,,Industrials,Security & Protection Services
GFGF,,,120.1,,3987.3450042724608,,31.245224663380828,0.0,,,Unknown,Unknown
GGN-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GGT-E,,,,,,,,0.0,0.0,,Unknown,Unknown
GGT-G,,,,,,,,0.0,0.0,,Unknown,Unknown
GIG,,,50930.1,,528829.1130942345,,10.247764051630256,0.0,,,Financial Services,Shell Companies
GJO,,,410.0,,10186.124095916748,,24.62050217189146,0.0,,,Unknown,Unknown
GJS,,,1390.0,,31495.848064422607,,22.384046404549245,0.0,,,Unknown,Unknown
GJT,,,620.0,,14053.499698638916,,22.273249336842742,0.0,,,Unknown,Unknown
GL-D,,,,,,,,0.0,0.0,,Unknown,Unknown
GLCR,,,420.2,,10720.218016052246,,24.658428588470855,0.0,,,Unknown,Unknown
GLDI,,,7553.6,,1214239.6540161134,,156.1779133657391,0.0,,,Unknown,Unknown
GLIBA,,,268740.0,,8738641.767044067,,32.24599990844727,0.0,0.0,,Unknown,Unknown
GLOP-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GLOP-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GLOP-C,,,,,,,,0.0,0.0,,Unknown,Unknown
GLP-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GLPG,,,230460.0,,6910296.104774475,,27.004269632060875,0.0,,,Healthcare,Biotechnology
GLU-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GLU-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GLXY,,,6561220.0,,146221536.03042603,,20.65285705384754,0.0,,,Unknown,Unknown
GMRE-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GNL-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GNL-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GNL-D,,,,,,,,0.0,0.0,,Unknown,Unknown
GNL-E,,,,,,,,0.0,0.0,,Unknown,Unknown
GNS,,,9189090.0,,13234920.596446991,,0.5209550594680765,0.0,,,Consumer Defensive,Education & Training Services
GNT-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GO,,,2444410.0,,32414847.485103607,,13.840337056792185,0.0,,,Consumer Defensive,Grocery Stores
GOODN,,,1111.9,,25839.450208091737,,22.41400146484375,0.0,,,Unknown,Unknown
GOODO,,,2755.1,,55948.027145576474,,20.122688979245304,0.0,,,Unknown,Unknown
GOOG,,,22603960.0,,4076718727.030792,,167.143247625801,0.0,,,Communication Services,Internet Content & Information
GOSS,,,2247240.0,,3456716.111251116,,1.1646292109167977,0.0,,,Healthcare,Biotechnology
GPAT,,,22500.0,,237245.5988407135,,10.432955066809493,0.0,,,Financial Services,Shell Companies
GPIQ,,,412540.0,,20512514.236068726,,45.55061983258537,0.0,,,Unknown,Unknown
GPMT-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GPN,,,2118190.0,,171142925.37322998,,82.10914663250527,0.0,,,Industrials,Specialty Business Services
GPRF,,,20221.7,,1024099.3747520447,,49.3541294912274,0.0,,,Unknown,Unknown
GPUS-D,,,,,,,,0.0,0.0,,Unknown,Unknown
GRAB,,,36431450.0,,182603012.7354288,,4.685056190812186,0.0,,,Technology,Software - Application
GRAF,,,5180.0,,54234.60138320923,,10.440177811516655,0.0,0.0,,Unknown,Unknown
GRBK-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GRIN,,,38810.5,,980686.1625919342,,25.46681022644043,0.0,0.0,,Unknown,Unknown
GRP,,,,,,,,0.0,0.0,,Unknown,Unknown
GRVY,,,7539.6,,477925.1912322998,,61.573707709151705,0.0,,,Communication Services,Electronic Gaming & Multimedia
GS-A,,,,,,,,0.0,0.0,,Unknown,Unknown
GS-C,,,,,,,,0.0,0.0,,Unknown,Unknown
GS-D,,,,,,,,0.0,0.0,,Unknown,Unknown
GSAT,,,769850.0,,20775688.99345398,,21.305617986100444,0.0,,,Communication Services,Telecom Services
GSHR,,,7670.0,,77738.79983901978,,10.06947832522185,0.0,,,Unknown,Unknown
GSHRU,,,270.0,,2803.4101009368896,,10.139024675628285,0.0,,,Unknown,Unknown
GSL-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GSRTU,,,10.0,,117.5,,10.913073121831658,0.0,,,Unknown,Unknown
GTENU,,,7250.0,,74762.64936447144,,10.253307617627657,0.0,,,Unknown,Unknown
GTLB,,,3860470.0,,170548078.20835114,,46.46921333570159,0.0,,,Technology,Software - Infrastructure
GTLS-B,,,,,,,,0.0,0.0,,Unknown,Unknown
GTR,,,1240.6,,30502.73659744263,,23.512702620431277,0.0,,,Unknown,Unknown
GUT-C,,,,,,,,0.0,0.0,,Unknown,Unknown
GYRO,,,460.0,,4008.2000827789307,,8.337078678473997,0.0,,,Unknown,Unknown
HAIN,,,1184400.0,,1889622.4139761925,,2.5185393269142407,0.0,,,Consumer Defensive,Packaged Foods
HBAN,,,36687280.0,,626655096.5369415,,15.224219354350915,0.0,,,Unknown,Unknown
HBANM,,,7160.0,,160888.70168685913,,22.22254832407062,0.0,,,Unknown,Unknown
HBI,,,4220360.0,,19340485.62860489,,4.975842690199949,0.0,,,Consumer Cyclical,Apparel Manufacturing
HCXY,,,911.6,,22758.07538986206,,24.513400752892654,0.0,,,Unknown,Unknown
HD,,,3243120.0,,1187375008.6706543,,360.4311835471164,0.0,,,Consumer Cyclical,Home Improvement Retail
HDB,,,1643640.0,,124850961.81884766,,71.47112372751987,0.0,,,Financial Services,Banks - Regional
HECO,,,150.1,,5020.393396759033,,27.800768498624308,0.0,,,Unknown,Unknown
HEJD,,,275.0,,7434.390430450439,,26.15523953384228,0.0,,,Unknown,Unknown
HEQQ,,,449.9,,24151.473366165163,,51.170673618068946,0.0,,,Unknown,Unknown
HERD,,,2870.1,,116582.55251617431,,38.038507440116966,0.0,,,Unknown,Unknown
HESM,,,889580.0,,34023576.497802734,,38.494516265526244,0.0,,,Unknown,Unknown
HFRO-A,,,,,,,,0.0,0.0,,Unknown,Unknown
HFRO-B,,,,,,,,0.0,0.0,,Unknown,Unknown
HFSP,,,120.5,,2140.0900287628174,,17.80331461617116,0.0,,,Unknown,Unknown
HHS,,,5481.3,,20094.90703780651,,4.414269648241193,0.0,,,Unknown,Unknown
HIG-G,,,,,,,,0.0,0.0,,Unknown,Unknown
HIMS,,,25540840.0,,1279701192.6039124,,43.776853925726385,0.0,,,Consumer Defensive,Household & Personal Products
HISF,,,17470.0,,776188.4499740601,,43.85879876640406,0.0,,,Unknown,Unknown
HIVE,,,26874050.0,,60486722.78082132,,1.8116853880078605,0.0,,,Unknown,Unknown
HL-B,,,,,,,,0.0,0.0,,Unknown,Unknown
HLT,,,1483140.0,,407060838.7402344,,241.44146179885007,0.0,,,Consumer Cyclical,Lodging
HNNA,,,4684.7,,58271.883572483064,,10.804903319712436,0.0,,,Financial Services,Asset Management
HOLO,,,8077150.0,,52583513.09408188,,14.030393284358336,0.0,,,Technology,Electronic Components
HPAI,,,7923.2,,37061.99515209198,,5.288269685895256,0.0,,,Technology,Software - Infrastructure
HPE-C,,,,,,,,0.0,0.0,,Unknown,Unknown
HPP-C,,,,,,,,0.0,0.0,,Unknown,Unknown
HPQ,,,6845250.0,,172766799.64614868,,25.755089984850937,0.0,,,Technology,Computer Hardware
HQGO,,,100.7,,5498.831992721558,,50.78311362963044,0.0,,,Unknown,Unknown
HQY,,,991850.0,,97937780.42282104,,94.88106768318777,0.0,,,Healthcare,Health Information Services
HSAI,,,3601650.0,,80571497.65199661,,18.526741595750444,0.0,,,Consumer Cyclical,Auto Parts
HSON,,,10220.3,,87167.73937292099,,9.429775291614318,0.0,,,Industrials,Staffing & Employment Services
HSPO,,,190.0,,2283.600082397461,,11.932584237516597,0.0,,,Financial Services,Shell Companies
HSPOR,,,159.0,,31.03679940104484,,0.1951999962329864,0.0,0.0,,Unknown,Unknown
HSPT,,,1050.0,,10753.99980545044,,10.159101186173686,0.0,,,Financial Services,Shell Companies
HSPTR,,,301.0,,57.18999928236008,,0.1899999976158142,0.0,0.0,,Unknown,Unknown
HSPTU,,,131.7,,1363.095050239563,,10.29173152366381,0.0,,,Unknown,Unknown
HTFB,,,310.0,,7685.839939117432,,24.671816365102703,0.0,,,Unknown,Unknown
HTLM,,,2905.6,,10342.851787567139,,3.7665730353151816,0.0,,,Unknown,Unknown
HURC,,,33792.3,,661982.6947978974,,15.841123570217176,0.0,,,Industrials,Specialty Industrial Machinery
HVII,,,34640.0,,351940.69467544556,,10.000258402877979,0.0,,,Unknown,Unknown
HVIIR,,,5.0,,1.499499976634979,,0.2998999953269958,0.0,0.0,,Unknown,Unknown
HVIIU,,,126.9,,1333.2739992141724,,10.26892029837276,0.0,,,Unknown,Unknown
HWAY,,,260.2,,7493.155044174195,,26.07307858413525,0.0,,,Unknown,Unknown
HWM-,,,,,,,,0.0,0.0,,Unknown,Unknown
HWSM,,,40.2,,1023.941983795166,,24.052358474731445,0.0,,,Unknown,Unknown
HYAC,,,590515.8,,6568927.706973648,,11.07133337656657,0.0,0.0,,Unknown,Unknown
IBAC,,,1490.0,,15572.699766159058,,10.390505576401614,0.0,,,Financial Services,Shell Companies
IBACR,,,280.0,,16.799999624490713,,0.0599999986588954,0.0,0.0,,Unknown,Unknown
IBAT,,,784.8,,17769.549447631834,,21.136546231387705,0.0,,,Unknown,Unknown
IBB,,,1489860.0,,194832690.87753296,,125.53239158030307,0.0,,,Unknown,Unknown
IBBQ,,,9761.3,,214975.37993240356,,20.934510220302624,0.0,,,Unknown,Unknown
IBGB,,,4060.8,,98320.22739562989,,24.284907047565166,0.0,,,Unknown,Unknown
IBGK,,,840.2,,19380.202936935424,,23.56216055623601,0.0,,,Unknown,Unknown
IBTQ,,,6880.1,,171266.64224071504,,24.83283082540933,0.0,,,Unknown,Unknown
ICAD,,,156150.0,,591330.8022332191,,3.211460677425513,0.0,,,Healthcare,Medical Devices
ICCC,,,12098.8,,79032.28041000366,,5.762247182010265,0.0,,,Healthcare,Biotechnology
ICLN,,,2634830.0,,35686940.93050003,,12.224845811222377,0.0,,,Unknown,Unknown
ICR-A,,,,,,,,0.0,0.0,,Unknown,Unknown
ICU,,,4978340.0,,3485509.386252165,,1.2310337069329251,0.0,,,Healthcare,Biotechnology
IDR,,,716710.0,,12361429.38949585,,14.554382013470939,0.0,,,Basic Materials,Gold
IEF,,,6681670.0,,630665613.5300446,,93.94912111089471,0.0,,,Unknown,Unknown
IFED,,,80.0,,3589.5700454711914,,41.32375284259239,0.0,,,Unknown,Unknown
IFLO,,,38840.5,,988079.8894319537,,25.691752751668293,0.0,0.0,,Unknown,Unknown
IIPR-A,,,,,,,,0.0,0.0,,Unknown,Unknown
IMPPP,,,1260.2,,31725.064343261718,,24.061485247665576,0.0,,,Unknown,Unknown
INBS,,,301600.0,,578048.4096646309,,1.578426967845874,0.0,,,Healthcare,Medical Devices
INDI,,,4218690.0,,17880426.048047543,,2.6719662861877613,0.0,,,Technology,Semiconductor Equipment & Materials
INFR,,,420.2,,11175.567231750489,,25.413104325198056,0.0,,,Unknown,Unknown
INMD,,,976640.0,,14511077.923765182,,15.313033628999516,0.0,,,Healthcare,Medical Devices
INN-E,,,,,,,,0.0,0.0,,Unknown,Unknown
INN-F,,,,,,,,0.0,0.0,,Unknown,Unknown
INO,,,5131600.0,,6923103.85723114,,1.855280894911691,0.0,,,Healthcare,Biotechnology
INOD,,,1846740.0,,93441501.55292511,,41.43932580412104,0.0,,,Technology,Information Technology Services
INSM,,,2721960.0,,272536659.27948,,79.66752813103494,0.0,,,Unknown,Unknown
INTC,,,65833180.0,,1517828029.7097015,,21.493820168998806,0.0,,,Technology,Semiconductors
INZY,,,,,,,2.2321873405311683,0.0,,,Unknown,Unknown
IOT,,,3986740.0,,152536166.85028076,,40.586292138260404,0.0,,,Technology,Software - Infrastructure
IPCXR,,,1338.0,,488.3700127601623,,0.3650000095367431,0.0,0.0,,Unknown,Unknown
IPCXU,,,4108.7,,43128.28697681427,,10.341856069732131,0.0,,,Unknown,Unknown
IPOD,,,28800.0,,289440.7756328583,,10.040541807810465,0.0,0.0,,Unknown,Unknown
IPODU,,,640.0,,6496.599769592284,,10.109714274503746,0.0,,,Unknown,Unknown
IQ,,,19044560.0,,34783724.34529781,,1.8876404454199116,0.0,,,Communication Services,Entertainment
IQV,,,1567360.0,,253761694.9784851,,157.62887624676307,0.0,,,Healthcare,Diagnostics & Research
IREN,,,30212380.0,,514635542.39408493,,9.087977500444048,0.0,,,Financial Services,Capital Markets
IROHR,,,8903.0,,3739.259883254766,,0.4199999868869781,0.0,0.0,,Unknown,Unknown
IROHU,,,1944.4,,19706.819911956787,,11.301123479778846,0.0,,,Unknown,Unknown
IROQ,,,1540.4,,37562.65914840698,,24.170466112286856,0.0,,,Financial Services,Banks - Regional
ISBA,,,7836.6,,241912.3010318756,,27.198682399278276,0.0,,,Financial Services,Banks - Regional
ISHP,,,120.1,,4770.656014251709,,37.275425407323944,0.0,,,Unknown,Unknown
ISRLU,,,20.0,,266.00000381469727,,12.395056092337276,0.0,,,Unknown,Unknown
IVEG,,,452.0,,9947.709922790527,,20.71443673466029,0.0,,,Unknown,Unknown
IVR-C,,,,,,,,0.0,0.0,,Unknown,Unknown
JACS,,,23850.2,,246375.76825370794,,10.265244483947754,0.0,0.0,,Unknown,Unknown
JBK,,,130.0,,3332.399959564209,,25.711797821387815,0.0,,,Unknown,Unknown
JBLU,,,17936920.0,,79509824.32630539,,4.636516879113873,0.0,,,Industrials,Airlines
JCSE,,,8899.3,,9567.85073426962,,1.0922921360208746,0.0,,,Industrials,Specialty Industrial Machinery
JCTC,,,21082.7,,76455.63050057887,,3.90707864118426,0.0,,,Basic Materials,Lumber & Wood Production
JD,,,9637010.0,,306638960.35757065,,34.96554447559828,0.0,,,Consumer Cyclical,Internet Retail
JDOC,,,275.1,,13912.202854156494,,50.72733705499199,0.0,,,Unknown,Unknown
JEF,,,1685130.0,,93359748.21006775,,51.409650738319655,0.0,,,Financial Services,Capital Markets
JENA,,,,,,,,0.0,0.0,,Unknown,Unknown
JMID,,,20250.5,,588055.8128938675,,26.85372116860379,0.0,,,Unknown,Unknown
JNJ,,,8742160.0,,1392781322.9109192,,155.04243486382987,0.0,,,Unknown,Unknown
JOBY,,,39614140.0,,563990001.0257626,,7.786179751492618,0.0,,,Industrials,Airports & Air Services
JPM,,,9796450.0,,2814174878.771057,,255.63732893011544,0.0,,,Financial Services,Banks - Diversified
JPM-C,,,,,,,,0.0,0.0,,Unknown,Unknown
JPM-D,,,,,,,,0.0,0.0,,Unknown,Unknown
JPM-J,,,,,,,,0.0,0.0,,Unknown,Unknown
JPM-K,,,,,,,,0.0,0.0,,Unknown,Unknown
JPM-M,,,,,,,,0.0,0.0,,Unknown,Unknown
JPY,,,5270.3,,147417.42449703216,,27.33656131199428,0.0,,,Unknown,Unknown
JRSH,,,18813.7,,62506.65672957897,,3.2042723291375665,0.0,,,Consumer Cyclical,Apparel Manufacturing
JVSA,,,,,,,10.682602668737436,0.0,,,Unknown,Unknown
JVSAR,,,,,,,0.8700000047683716,0.0,0.0,,Unknown,Unknown
JVSAU,,,,,,,11.058246612548828,0.0,,,Unknown,Unknown
JXN-A,,,,,,,,0.0,0.0,,Unknown,Unknown
JYD,,,1251050.0,,232755.85806787008,,1.1220786517925476,0.0,,,Industrials,Integrated Freight & Logistics
JYNT,,,36910.0,,430120.79730033875,,11.035617989100768,0.0,,,Healthcare,Medical Care Facilities
K,,,2825780.0,,224919273.81645203,,81.18779000271572,0.0,,,Unknown,Unknown
KAPA,,,25799780.0,,29942134.76887524,,0.7761910095643462,0.0,,,Healthcare,Biotechnology
KEAT,,,2320.1,,63322.773085021974,,26.50513458251953,0.0,,,Unknown,Unknown
KEQU,,,7803.6,,456516.62263641355,,41.419438287113486,0.0,,,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
KEY-I,,,,,,,,0.0,0.0,,Unknown,Unknown
KEY-J,,,,,,,,0.0,0.0,,Unknown,Unknown
KEY-K,,,,,,,,0.0,0.0,,Unknown,Unknown
KFIIR,,,125000.0,,18750.00074505805,,0.1500000059604644,0.0,0.0,,Unknown,Unknown
KFIIU,,,20.0,,206.00000381469727,,10.181910246945499,0.0,,,Unknown,Unknown
KHC,,,21239440.0,,576708727.2506714,,27.764689520503698,0.0,,,Unknown,Unknown
KIM-M,,,,,,,,0.0,0.0,,Unknown,Unknown
KIM-N,,,,,,,,0.0,0.0,,Unknown,Unknown
KIO,,,317810.0,,3977052.694206238,,11.810014949755722,0.0,,,Unknown,Unknown
KKR-D,,,,,,,,0.0,0.0,,Unknown,Unknown
KMI,,,13671090.0,,381765030.63747406,,27.47172218494201,0.0,,,Energy,Oil & Gas Midstream
KMRK,,,1313400.0,,6454054.749488831,,4.699999809265137,0.0,0.0,,Unknown,Unknown
KPLT,,,23669.3,,208298.71116638184,,8.951067378011983,0.0,,,Technology,Software - Infrastructure
KQQQ,,,4485.1,,121884.87392807007,,24.217769365632133,0.0,,,Unknown,Unknown
KREF-A,,,,,,,,0.0,0.0,,Unknown,Unknown
KRKR,,,2730.4,,16062.656092453002,,5.042337128285611,0.0,,,Communication Services,Advertising Agencies
KRMA,,,3696.1,,150990.11923332216,,37.94582555535134,0.0,,,Unknown,Unknown
KTCC,,,13557.8,,40302.500353717805,,2.7001123589076355,0.0,,,Technology,Computer Hardware
KTOS,,,5151690.0,,263871386.1497116,,36.979550629519345,0.0,,,Industrials,Aerospace & Defense
KTTA,,,129690.0,,90666.7888891697,,1.0574382014488906,0.0,,,Healthcare,Biotechnology
KVAC,,,6850.0,,78061.63984298706,,11.287022504913672,0.0,,,Financial Services,Shell Companies
KVACU,,,70.0,,800.799970626831,,11.283651801977264,0.0,,,Unknown,Unknown
LANC,,,130214.3,,22821262.79347687,,173.26773928524403,0.0,,,Unknown,Unknown
LBGJ,,,31161.8,,43564.655493664744,,1.4094719096515955,0.0,,,Industrials,Specialty Industrial Machinery
LBRDP,,,5701.6,,142797.71085968017,,24.148010596800386,0.0,,,Unknown,Unknown
LBRT,,,3312440.0,,39328382.5891304,,12.522599970356803,0.0,,,Energy,Oil & Gas Equipment & Services
LCCCR,,,196937.0,,39387.40058691799,,0.2000000029802322,0.0,0.0,,Unknown,Unknown
