Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d
2025-02-19 00:00:00,JAKK,34.1895637512207,202800.0,124380.0,-21.76,26.75,-25.02,25.64,-26.95,24.97
2025-04-30 00:00:00,JANX,33.20000076293945,938900.0,545570.0,-22.59,25.7,-31.87,22.62,-27.59,24.04
2025-07-16 00:00:00,JANX,27.0,1291600.0,787500.0,,,,,,
2025-02-26 00:00:00,JAZZ,144.1699981689453,2673700.0,964950.0,-2.73,140.23,-6.94,134.16,-9.22,130.88
2025-07-16 00:00:00,JAZZ,116.08000183105467,983300.0,624330.0,,,,,,
2025-05-06 00:00:00,JBDI,0.944000005722046,11112100.0,490870.0,0.64,0.95,16.53,1.1,35.59,1.28
2025-05-08 00:00:00,JBDI,1.100000023841858,4289000.0,1783540.0,-10.91,0.98,0.91,1.11,6.36,1.17
2025-05-09 00:00:00,JBGS,16.1200008392334,3010700.0,1501750.0,2.73,16.56,2.17,16.47,8.13,17.43
2025-06-04 00:00:00,JBGS,17.770000457763672,4055300.0,1285300.0,0.73,17.9,1.52,18.04,-3.94,17.07
2025-05-12 00:00:00,JBHT,148.72000122070312,2835200.0,1345630.0,-1.67,146.24,-5.86,140.0,-2.38,145.18
2025-02-26 00:00:00,JBI,9.109999656677246,4368500.0,936060.0,-10.98,8.11,-11.42,8.07,-14.93,7.75
2025-05-08 00:00:00,JBI,7.880000114440918,1574000.0,1000700.0,9.26,8.61,4.44,8.23,3.93,8.19
2025-05-09 00:00:00,JBI,8.199999809265137,1991200.0,1024830.0,8.05,8.86,-1.71,8.06,3.54,8.49
2025-05-12 00:00:00,JBI,8.420000076293945,2428100.0,1147670.0,3.44,8.71,-1.54,8.29,3.56,8.72
2025-04-11 00:00:00,JBIO,90.71791076660156,30506.0,4960.1,4.14,94.47,0.75,91.4,-90.54,8.58
2025-06-18 00:00:00,JBIO,9.40999984741211,886500.0,368190.0,-1.7,9.25,18.38,11.14,2.13,9.61
2025-06-20 00:00:00,JBIO,9.890000343322754,2139900.0,433560.0,-7.08,9.19,5.66,10.45,,
2025-02-24 00:00:00,JBK,26.21999931335449,9600.0,450.0,1.3,26.56,0.88,26.45,0.27,26.29
2025-06-16 00:00:00,JBL,180.82000732421875,2269700.0,1185030.0,17.22,211.95,19.53,216.14,20.72,218.29
2025-06-17 00:00:00,JBL,196.88999938964844,6196200.0,1327930.0,9.03,214.66,12.7,221.89,12.87,222.23
2025-06-18 00:00:00,JBL,204.66000366210935,3556200.0,1825010.0,5.2,215.31,10.43,226.01,10.14,225.41
2025-03-07 00:00:00,JBSS,74.58000183105469,99800.0,66010.0,-4.85,70.96,-5.52,70.46,-8.13,68.52
2025-06-10 00:00:00,JBSS,64.8499984741211,90600.0,55210.0,-4.06,62.22,-2.34,63.33,3.59,67.18
2025-02-25 00:00:00,JBTM,134.9790802001953,1518100.0,391840.0,-2.46,131.66,-7.22,125.23,-5.49,127.57
2025-06-05 00:00:00,JBTM,120.5,618800.0,403860.0,0.01,120.51,-1.48,118.72,2.71,123.76
2025-07-01 00:00:00,JCE,15.510000228881836,64100.0,39860.0,0.0,15.51,-0.52,15.43,,
2025-05-01 00:00:00,JCI,87.25,7535800.0,3817390.0,4.57,91.24,10.93,96.79,16.18,101.37
2025-05-07 00:00:00,JCI,89.75,7014600.0,4347310.0,7.35,96.35,8.31,97.21,14.01,102.32
2025-05-08 00:00:00,JCI,91.23999786376952,9040800.0,4645600.0,6.08,96.79,7.33,97.93,13.75,103.79
2025-03-06 00:00:00,JD,42.66226577758789,46754400.0,17190970.0,-6.1,40.06,-2.14,41.75,-9.15,38.76
2025-07-15 00:00:00,JDZG,2.890000104904175,329000.0,40970.0,,,,,,
2025-07-16 00:00:00,JDZG,3.549999952316284,1049400.0,62090.0,,,,,,
2025-05-12 00:00:00,JEF,53.63975524902344,2199200.0,1100750.0,-4.34,51.31,-7.23,49.76,-1.75,52.7
2025-06-27 00:00:00,JEPQ,53.77717971801758,8431100.0,5425930.0,0.47,54.03,1.18,54.41,,
2025-06-30 00:00:00,JEPQ,53.90600204467773,11398600.0,5857140.0,0.45,54.15,1.08,54.49,,
2025-03-12 00:00:00,JEQ,6.329999923706055,876900.0,51400.0,6.32,6.73,5.69,6.69,-4.11,6.07
2025-03-19 00:00:00,JEQ,6.730000019073486,401800.0,202000.0,-0.59,6.69,-4.61,6.42,-7.58,6.22
2025-05-13 00:00:00,JFB,5.349999904632568,60000.0,32940.0,-4.21,5.12,16.64,6.24,-9.91,4.82
2025-05-28 00:00:00,JFB,6.239999771118164,144200.0,13900.0,-13.62,5.39,-22.76,4.82,0.16,6.25
2025-05-29 00:00:00,JFB,6.489999771118164,78000.0,22320.0,-17.52,5.35,-22.8,5.01,-1.39,6.4
2025-07-14 00:00:00,JFB,8.569999694824219,230500.0,35960.0,,,,,,
2025-04-30 00:00:00,JFBR,25.32999992370605,5474059.0,16624.2,-41.61,14.79,-55.03,11.39,-69.19,7.8
2025-03-14 00:00:00,JFIN,11.28936004638672,330500.0,203660.0,-1.69,11.1,18.02,13.32,-14.64,9.64
2025-03-17 00:00:00,JFIN,12.082098007202148,381600.0,229700.0,-5.85,11.38,8.62,13.12,-9.88,10.89
2025-03-27 00:00:00,JFIN,14.173782348632812,783100.0,233850.0,-3.84,13.63,-31.06,9.77,-23.45,10.85
2025-05-29 00:00:00,JFIN,13.705780029296877,229500.0,142520.0,12.06,15.36,31.78,18.06,7.39,14.72
2025-05-30 00:00:00,JFIN,14.56537628173828,290300.0,154130.0,19.28,17.37,19.15,17.35,5.05,15.3
2025-06-04 00:00:00,JFIN,15.721054077148438,765500.0,217130.0,9.72,17.25,0.61,15.82,11.3,17.5
2025-02-19 00:00:00,JFR,8.15158462524414,2321000.0,1225540.0,-0.93,8.08,-0.58,8.1,-0.63,8.1
2025-06-30 00:00:00,JFR,8.385992050170898,842500.0,498610.0,0.71,8.45,1.24,8.49,,
2025-06-10 00:00:00,JFU,1.5299999713897705,12400.0,2580.0,-4.9,1.46,-6.86,1.42,8.5,1.66
2025-07-16 00:00:00,JFU,1.7350000143051147,37400.0,16320.0,,,,,,
2025-05-21 00:00:00,JG,10.239999771118164,20600.0,12650.0,13.38,11.61,-2.25,10.01,6.35,10.89
2025-06-25 00:00:00,JG,12.25,68500.0,6860.0,-10.69,10.94,-9.31,11.11,,
2025-05-12 00:00:00,JGH,12.325682640075684,48700.0,32380.0,0.03,12.33,0.67,12.41,2.02,12.58
2025-05-13 00:00:00,JGH,12.40375518798828,73200.0,34560.0,-0.52,12.34,-0.52,12.34,1.62,12.6
2025-06-30 00:00:00,JGH,12.827271461486816,85400.0,44310.0,1.16,12.98,1.27,12.99,,
2025-05-13 00:00:00,JGLO,61.720001220703125,720400.0,149850.0,0.58,62.08,-0.62,61.34,1.78,62.82
2025-05-16 00:00:00,JGLO,61.90999984741211,345100.0,164870.0,-2.13,60.59,0.02,61.92,1.73,62.98
2025-05-19 00:00:00,JGLO,62.13999938964844,530900.0,194570.0,-0.61,61.76,-0.23,62.0,0.32,62.34
2025-06-03 00:00:00,JHI,13.252973556518556,80500.0,17910.0,0.0,13.25,1.49,13.45,5.49,13.98
2025-06-12 00:00:00,JHI,13.479999542236328,46800.0,27950.0,0.07,13.49,2.08,13.76,2.6,13.83
2025-06-30 00:00:00,JHI,13.850000381469728,29900.0,11810.0,0.58,13.93,-0.14,13.83,,
2025-02-26 00:00:00,JHS,11.17037582397461,48700.0,18540.0,-0.52,11.11,-1.4,11.01,-0.58,11.11
2025-05-13 00:00:00,JHX,25.950000762939453,3074300.0,1723070.0,-4.7,24.73,-14.95,22.07,4.74,27.18
2025-07-01 00:00:00,JHX,28.07999992370605,19849200.0,7185040.0,-1.07,27.78,-5.09,26.65,,
2025-07-02 00:00:00,JHX,28.350000381469727,13847300.0,8848080.0,-0.28,28.27,-6.31,26.56,,
2025-05-12 00:00:00,JILL,16.869243621826172,170900.0,77510.0,1.53,17.13,-2.18,16.5,-0.71,16.75
2025-03-05 00:00:00,JIVE,61.77000045776367,35900.0,11260.0,-0.42,61.51,2.7,63.44,0.6,62.14
2025-03-18 00:00:00,JIVE,63.459999084472656,27200.0,10540.0,-0.61,63.07,-2.27,62.02,-4.87,60.37
2025-06-06 00:00:00,JIVE,67.77100372314453,83200.0,45810.0,-0.4,67.5,-0.84,67.2,2.57,69.51
2025-07-02 00:00:00,JIVE,69.55500030517578,32100.0,20710.0,0.55,69.94,-0.1,69.48,,
2025-07-09 00:00:00,JIVE,70.04000091552734,44100.0,25570.0,-0.84,69.46,,,,
2025-03-07 00:00:00,JKHY,190.67076110839844,1300700.0,708910.0,-8.08,175.27,-9.53,172.5,-9.76,172.07
2025-06-16 00:00:00,JKS,20.09000015258789,1157400.0,463630.0,1.74,20.44,7.47,21.59,15.88,23.28
2025-07-02 00:00:00,JKS,23.5,2521100.0,870320.0,3.62,24.35,-1.32,23.19,,
2025-05-13 00:00:00,JL,3.940000057220459,18800.0,12160.0,17.26,4.62,31.22,5.17,48.15,5.84
2025-05-14 00:00:00,JL,4.079999923706055,42600.0,13220.0,16.42,4.75,33.33,5.44,53.19,6.25
2025-05-21 00:00:00,JL,4.75,43700.0,28210.0,14.53,5.44,10.95,5.27,26.53,6.01
2025-06-12 00:00:00,JL,6.25,68700.0,14610.0,-3.84,6.01,-4.45,5.97,2.56,6.41
2025-07-10 00:00:00,JL,6.590000152587891,15900.0,9800.0,0.0,6.59,,,,
2025-04-25 00:00:00,JMIA,2.440000057220459,3257900.0,2100810.0,2.46,2.5,35.25,3.3,32.79,3.24
2025-05-08 00:00:00,JMIA,2.869999885559082,8837600.0,2455550.0,6.62,3.06,13.94,3.27,17.42,3.37
2025-05-09 00:00:00,JMIA,3.299999952316284,7026700.0,3080370.0,-2.73,3.21,-1.82,3.24,3.94,3.43
2025-05-12 00:00:00,JMIA,3.549999952316284,7303600.0,3457250.0,-11.55,3.14,-3.38,3.43,0.85,3.58
2025-06-30 00:00:00,JMIA,4.019999980926514,6636400.0,2823660.0,5.22,4.23,11.44,4.48,,
2025-07-01 00:00:00,JMIA,4.670000076293945,15331900.0,3277750.0,-5.35,4.42,-3.21,4.52,,
2025-05-16 00:00:00,JMID,28.479358673095703,63400.0,5040.0,-3.67,27.43,-1.75,27.98,-1.07,28.17
2025-07-02 00:00:00,JMID,28.940000534057617,8000.0,5220.0,0.62,29.12,1.28,29.31,,
2025-03-27 00:00:00,JMM,6.329267501831055,20700.0,1400.0,-4.81,6.03,-8.22,5.81,-6.83,5.9
2025-05-12 00:00:00,JMM,6.084263324737549,34800.0,9840.0,0.64,6.12,0.15,6.09,0.48,6.11
2025-06-24 00:00:00,JMSB,18.313663482666016,36700.0,17660.0,4.29,19.1,3.97,19.04,,
2025-06-27 00:00:00,JMSB,18.670000076293945,63100.0,19280.0,4.34,19.48,-0.21,18.63,,
2025-02-21 00:00:00,JNJ,160.92044067382812,12546900.0,7784560.0,1.68,163.62,2.7,165.27,0.82,162.24
2025-07-16 00:00:00,JNJ,164.77999877929688,22134800.0,7044340.0,,,,,,
2025-05-13 00:00:00,JOBY,7.190000057220459,19992600.0,10597850.0,-3.06,6.97,23.23,8.86,33.94,9.63
2025-05-16 00:00:00,JOBY,7.389999866485596,18483200.0,12149160.0,-10.28,6.63,1.49,7.5,21.79,9.0
2025-05-28 00:00:00,JOBY,8.859999656677246,98587700.0,12325930.0,-11.17,7.87,8.69,9.63,7.0,9.48
2025-06-09 00:00:00,JOBY,9.229999542236328,53787300.0,32461870.0,-2.49,9.0,-4.33,8.83,25.24,11.56
2025-06-30 00:00:00,JOBY,10.550000190734863,69429000.0,23905110.0,7.96,11.39,32.23,13.95,,
2025-07-16 00:00:00,JOBY,16.329999923706055,79151700.0,29013160.0,,,,,,
2025-07-17 00:00:00,JOBY,17.719999313354492,89762900.0,33567940.0,,,,,,
2025-05-12 00:00:00,JOE,46.49835968017578,286100.0,185120.0,-1.82,45.65,-5.34,44.02,2.46,47.64
2025-06-10 00:00:00,JOE,47.63999938964844,428400.0,268820.0,-3.09,46.17,-0.1,47.59,8.27,51.58
2025-04-22 00:00:00,JOF,8.531163215637207,217100.0,106690.0,3.48,8.83,3.95,8.87,4.88,8.95
2025-04-23 00:00:00,JOF,8.610430717468262,348300.0,117360.0,2.76,8.85,3.57,8.92,3.34,8.9
2025-05-23 00:00:00,JOF,9.115760803222656,371800.0,52110.0,3.91,9.47,3.8,9.46,2.61,9.35
2025-05-08 00:00:00,JOUT,25.15403938293457,66900.0,36570.0,8.3,27.24,5.47,26.53,10.31,27.75
2025-05-09 00:00:00,JOUT,26.06477165222168,95500.0,38620.0,4.71,27.29,0.42,26.17,8.77,28.35
2025-06-11 00:00:00,JOUT,29.925485610961918,61500.0,40090.0,-2.41,29.2,-1.79,29.39,4.29,31.21
2025-02-25 00:00:00,JOYY,49.91740417480469,2746500.0,472840.0,-9.08,45.38,-6.53,46.66,-19.3,40.28
2025-05-27 00:00:00,JOYY,45.31884002685547,615200.0,224310.0,1.82,46.14,7.38,48.66,11.48,50.52
2025-05-28 00:00:00,JOYY,47.300743103027344,592800.0,266500.0,-2.05,46.33,2.82,48.64,7.02,50.62
2025-05-29 00:00:00,JOYY,48.09546661376953,462400.0,296590.0,-2.49,46.9,1.55,48.84,5.83,50.9
2025-07-08 00:00:00,JOYY,53.68000030517578,865800.0,222190.0,2.25,54.89,,,,
2025-05-12 00:00:00,JPC,7.732888698577881,1259900.0,654310.0,0.09,7.74,-0.17,7.72,1.1,7.82
2025-07-01 00:00:00,JPC,8.023411750793457,1281400.0,802640.0,0.87,8.09,0.46,8.06,,
2025-05-02 00:00:00,JPEF,64.62999725341797,240000.0,153580.0,-0.17,64.52,4.5,67.54,4.53,67.56
2025-05-13 00:00:00,JPEF,67.0,361600.0,130360.0,0.51,67.34,-0.28,66.81,1.82,68.22
2025-05-12 00:00:00,JPI,20.451173782348636,81000.0,34750.0,-1.03,20.24,-3.05,19.83,-1.03,20.24
2025-05-13 00:00:00,JPI,20.56831741333008,65800.0,39010.0,-1.55,20.25,-3.84,19.78,-1.31,20.3
2025-07-01 00:00:00,JPI,20.64279556274414,35800.0,22130.0,-0.38,20.56,-0.59,20.52,,
2025-06-27 00:00:00,JPY,28.78400039672852,14800.0,2640.0,-2.72,28.0,-2.76,27.99,,
2025-06-30 00:00:00,JQC,5.337080001831055,845900.0,539650.0,1.3,5.41,2.3,5.46,,
2025-07-01 00:00:00,JQC,5.396490573883057,1143200.0,570730.0,0.18,5.41,0.62,5.43,,
2025-07-15 00:00:00,JQC,5.460000038146973,1172700.0,747580.0,,,,,,
2025-02-28 00:00:00,JRI,12.35608959197998,173000.0,113160.0,-2.07,12.1,-0.43,12.3,-0.12,12.34
2025-03-03 00:00:00,JRI,12.469971656799316,222000.0,117780.0,-1.9,12.23,-0.03,12.47,-0.49,12.41
2025-06-30 00:00:00,JRI,13.365401268005373,196700.0,128700.0,-0.15,13.35,-1.54,13.16,,
2025-05-12 00:00:00,JRSH,3.358567237854004,179200.0,88050.0,-4.13,3.22,-4.11,3.22,-6.21,3.15
2025-05-13 00:00:00,JRSH,3.447209596633911,227500.0,104750.0,-9.43,3.12,-5.57,3.26,-8.62,3.15
2025-05-05 00:00:00,JRVR,4.90172004699707,334500.0,208340.0,-0.61,4.87,9.16,5.35,19.76,5.87
2025-05-19 00:00:00,JRVR,5.350961208343506,446300.0,235960.0,5.6,5.65,9.7,5.87,8.2,5.79
2025-05-28 00:00:00,JRVR,6.169578075408936,779700.0,257760.0,-8.25,5.66,-5.18,5.85,-6.96,5.74
2025-05-13 00:00:00,JSM,17.95123863220215,22800.0,12480.0,1.69,18.25,-0.27,17.9,0.27,18.0
2025-06-17 00:00:00,JSM,18.770000457763672,31600.0,17760.0,1.17,18.99,-0.37,18.7,0.16,18.8
2025-06-25 00:00:00,JSM,18.989999771118164,27000.0,17670.0,-1.53,18.7,0.9,19.16,,
2025-05-02 00:00:00,JSMD,71.36359405517578,51900.0,20580.0,1.52,72.45,5.45,75.25,4.18,74.35
2025-05-12 00:00:00,JSML,64.6004867553711,18900.0,11570.0,1.31,65.45,0.68,65.04,2.92,66.48
2025-07-03 00:00:00,JSML,68.7300033569336,15600.0,8970.0,-1.69,67.57,-0.84,68.15,,
2025-05-29 00:00:00,JSPR,5.679999828338623,585100.0,167110.0,0.35,5.7,-1.94,5.57,-3.35,5.49
2025-02-19 00:00:00,JTAI,10.149999618530272,149375300.0,10778210.0,-31.82,6.92,-42.46,5.84,-48.87,5.19
2025-05-08 00:00:00,JTEK,72.86000061035156,337900.0,197010.0,6.18,77.36,5.06,76.55,9.14,79.52
2025-06-27 00:00:00,JTEK,83.48999786376953,347300.0,215870.0,0.81,84.17,0.42,83.84,,
2025-05-28 00:00:00,JUNS,0.8199999928474426,846000.0,56880.0,-0.61,0.81,142.68,1.99,31.71,1.08
2025-05-29 00:00:00,JUNS,0.8420000076293945,271300.0,137820.0,-1.66,0.83,33.02,1.12,24.7,1.05
2025-06-11 00:00:00,JUNS,1.9900000095367432,9062400.0,210770.0,-37.69,1.24,-45.73,1.08,15.08,2.29
2025-02-19 00:00:00,JVA,6.420000076293945,458900.0,250510.0,-2.18,6.28,15.11,7.39,-29.28,4.54
2025-03-05 00:00:00,JVA,7.389999866485596,478500.0,213510.0,-12.18,6.49,-38.57,4.54,-47.63,3.87
2025-03-06 00:00:00,JVA,8.100000381469727,504500.0,215470.0,-20.74,6.42,-46.42,4.34,-55.19,3.63
2025-03-07 00:00:00,JVA,9.56999969482422,973500.0,235540.0,-42.22,5.53,-57.99,4.02,-66.35,3.22
2025-05-28 00:00:00,JVA,3.930000066757202,145200.0,53970.0,8.65,4.27,-1.53,3.87,11.7,4.39
2025-05-29 00:00:00,JVA,4.329999923706055,242200.0,62510.0,-3.46,4.18,-16.17,3.63,-1.85,4.25
2025-04-08 00:00:00,JVSA,10.729999542236328,545.0,100.9,0.09,10.74,0.28,10.76,0.28,10.76
2025-04-10 00:00:00,JVSA,10.739999771118164,10769.0,155.4,0.09,10.75,0.19,10.76,0.47,10.79
2025-05-08 00:00:00,JVSA,10.789999961853027,33648.0,2037.9,-0.19,10.77,0.09,10.8,0.56,10.85
2025-03-05 00:00:00,JVSAU,11.100000381469728,100.0,0.0,0.0,11.1,0.0,11.1,-1.08,10.98
2025-05-29 00:00:00,JVSAU,11.09000015258789,300.0,0.0,2.71,11.39,4.15,11.55,9.96,12.19
2025-06-03 00:00:00,JVSAU,11.390000343322754,200.0,30.0,1.4,11.55,-6.06,10.7,,
2025-06-06 00:00:00,JVSAU,11.550000190734863,900.0,50.0,0.0,11.55,-1.3,11.4,,
2025-06-24 00:00:00,JVSAU,13.760000228881836,9480.0,131.3,,,,,,
2025-05-08 00:00:00,JWEL,2.299999952316284,42800.0,8460.0,-3.91,2.21,-17.0,1.91,-16.09,1.93
2025-07-01 00:00:00,JWEL,2.5899999141693115,36100.0,5890.0,2.32,2.65,-21.24,2.04,,
2025-05-07 00:00:00,JXN,82.27639770507812,992900.0,548020.0,3.76,85.37,-2.03,80.6,-1.59,80.97
2025-03-20 00:00:00,JYD,4.639999866485596,73200.0,13780.0,48.71,6.9,-90.75,0.43,-93.41,0.31
2025-03-21 00:00:00,JYD,5.0,172700.0,20390.0,45.4,7.27,-92.76,0.36,-96.06,0.2
2025-03-25 00:00:00,JYD,5.400000095367432,3884300.0,39060.0,47.59,7.97,-95.48,0.24,-95.09,0.26
2025-03-26 00:00:00,JYD,6.179999828338623,13430600.0,426440.0,-94.4,0.35,-95.55,0.28,-96.36,0.22
2025-03-27 00:00:00,JYD,6.900000095367432,13947900.0,1769060.0,-93.78,0.43,-95.17,0.33,-96.2,0.26
2025-03-28 00:00:00,JYD,7.269999980926514,7958900.0,3161780.0,-95.02,0.36,-95.23,0.35,-96.35,0.26
2025-03-31 00:00:00,JYD,7.690000057220459,6568600.0,3957140.0,-95.4,0.35,-94.84,0.4,-96.7,0.25
2025-04-01 00:00:00,JYD,7.96999979019165,7014200.0,4612840.0,-96.94,0.24,-95.98,0.32,-97.29,0.22
2025-03-19 00:00:00,JYNT,12.43000030517578,146900.0,70510.0,2.41,12.73,-0.48,12.37,-19.39,10.02
2025-05-30 00:00:00,JYNT,10.699999809265137,108800.0,51780.0,12.24,12.01,7.38,11.49,7.85,11.54
2025-06-05 00:00:00,JYNT,12.3100004196167,182400.0,69590.0,1.14,12.45,-6.42,11.52,-4.55,11.75
2025-02-24 00:00:00,JZ,10.399999618530272,3300.0,1102.0,-12.02,9.15,-4.81,9.9,-10.48,9.31
2025-02-19 00:00:00,JZXN,4.809999942779541,410100.0,107090.0,-10.6,4.3,-5.82,4.53,2.49,4.93
2025-04-16 00:00:00,JZXN,6.690000057220459,549100.0,142110.0,-64.72,2.36,-67.12,2.2,-55.61,2.97
2025-06-09 00:00:00,KAI,332.7170104980469,209600.0,101600.0,-3.83,319.97,-7.3,308.41,-0.87,329.82
2025-06-10 00:00:00,KALA,4.739999771118164,110900.0,42530.0,-11.81,4.18,-0.84,4.7,45.57,6.9
2025-06-26 00:00:00,KALA,5.255000114440918,138000.0,54440.0,-2.95,5.1,11.32,5.85,,
2025-07-09 00:00:00,KALA,6.300000190734863,900000.0,107200.0,-5.4,5.96,,,,
2025-02-20 00:00:00,KALU,73.91678619384766,184000.0,101830.0,-4.73,70.42,-9.82,66.66,-7.62,68.29
2025-06-27 00:00:00,KALU,80.94999694824219,320700.0,126020.0,2.75,83.18,9.55,88.68,,
2025-02-19 00:00:00,KALV,10.710000038146973,517100.0,313610.0,1.4,10.86,8.4,11.61,12.98,12.1
2025-02-28 00:00:00,KALV,11.395000457763672,809500.0,507000.0,4.61,11.92,10.57,12.6,4.7,11.93
2025-04-30 00:00:00,KALV,13.770000457763672,878500.0,442470.0,-11.04,12.25,-17.65,11.34,-13.65,11.89
2025-07-07 00:00:00,KALV,15.0600004196167,11302700.0,1240100.0,1.06,15.22,,,,
2025-06-30 00:00:00,KAPA,0.7089999914169312,1540300.0,819740.0,-6.35,0.66,65.02,1.17,,
2025-07-15 00:00:00,KAPA,1.1699999570846558,243163000.0,544590.0,,,,,,
2025-05-08 00:00:00,KAR,21.770000457763672,2474800.0,714440.0,2.39,22.29,2.94,22.41,8.54,23.63
2025-06-30 00:00:00,KAR,24.450000762939453,1118300.0,726190.0,2.25,25.0,1.88,24.91,,
2025-07-01 00:00:00,KAR,24.739999771118164,1336000.0,780630.0,2.02,25.24,0.73,24.92,,
2025-07-02 00:00:00,KAR,25.530000686645508,1943600.0,861010.0,-0.24,25.47,-0.67,25.36,,
2025-05-15 00:00:00,KARO,50.25,52500.0,15610.0,5.39,52.96,10.45,55.5,-4.0,48.24
2025-05-16 00:00:00,KARO,54.47999954223633,40900.0,19460.0,-2.97,52.86,1.43,55.26,-15.88,45.83
2025-06-03 00:00:00,KARO,63.09999847412109,74100.0,38190.0,-4.96,59.97,-25.85,46.79,-22.38,48.98
2025-05-06 00:00:00,KAVL,0.5839999914169312,158500.0,31850.0,3.6,0.61,8.9,0.64,-2.74,0.57
2025-07-14 00:00:00,KAVL,0.6800000071525574,20865700.0,38810.0,,,,,,
2025-05-29 00:00:00,KB,74.08000183105469,242700.0,153930.0,5.36,78.05,7.46,79.61,10.03,81.51
2025-05-30 00:00:00,KB,74.75,298900.0,160630.0,4.29,77.96,4.87,78.39,10.49,82.59
2025-06-04 00:00:00,KB,80.13999938964844,389700.0,182910.0,-1.31,79.09,-1.53,78.91,6.94,85.7
2025-07-08 00:00:00,KB,87.88999938964844,424600.0,227980.0,-2.64,85.57,,,,
2025-05-05 00:00:00,KBAB,19.32999992370605,7700.0,3270.0,9.05,21.08,-7.04,17.97,-19.46,15.57
2025-05-06 00:00:00,KBAB,19.600000381469727,35600.0,4010.0,6.05,20.79,-5.23,18.57,-14.45,16.77
2025-07-10 00:00:00,KBDC,16.170000076293945,258000.0,127000.0,0.43,16.24,,,,
2025-04-02 00:00:00,KBR,53.61471939086914,3409700.0,1015430.0,-6.06,50.36,-6.47,50.15,-2.34,52.36
2025-05-06 00:00:00,KBR,54.01349258422852,2685000.0,1253610.0,3.29,55.79,2.12,55.16,-4.02,51.84
2025-06-11 00:00:00,KBSX,2.259999990463257,18374600.0,125540.0,-22.57,1.75,-23.45,1.73,-27.43,1.64
2025-05-08 00:00:00,KBWB,62.95680236816406,3036100.0,816640.0,6.13,66.81,2.43,64.49,6.28,66.91
2025-05-12 00:00:00,KBWB,65.64046478271484,2437100.0,960240.0,1.74,66.78,0.17,65.75,2.42,67.23
2025-06-23 00:00:00,KBWB,68.51000213623047,2392000.0,1408650.0,4.54,71.62,6.98,73.29,,
2025-06-24 00:00:00,KBWB,69.3499984741211,5002500.0,1422540.0,4.92,72.76,5.54,73.19,,
2025-06-26 00:00:00,KBWB,71.02999877929688,3705200.0,2044940.0,4.96,74.55,3.52,73.53,,
2025-03-03 00:00:00,KBWP,120.08444213867188,42000.0,22420.0,-2.14,117.52,1.65,122.07,3.43,124.2
2025-03-17 00:00:00,KBWP,122.0675048828125,63500.0,24560.0,-0.54,121.4,1.75,124.2,-3.13,118.24
2025-03-26 00:00:00,KBWP,122.5191650390625,52300.0,20320.0,1.72,124.62,-4.91,116.51,-3.25,118.53
2025-05-19 00:00:00,KBWP,124.83197784423828,101500.0,19240.0,-1.01,123.58,0.83,125.87,-3.06,121.01
2025-05-12 00:00:00,KBWR,58.12822341918945,4800.0,1530.0,-0.94,57.58,-2.75,56.53,-1.02,57.53
2025-06-26 00:00:00,KBWR,57.9900016784668,14800.0,3800.0,5.48,61.17,5.43,61.14,,
2025-05-12 00:00:00,KBWY,15.590170860290527,361500.0,93870.0,0.92,15.73,-0.92,15.45,1.56,15.83
2025-07-15 00:00:00,KC,15.09000015258789,6992100.0,1609850.0,,,,,,
2025-05-08 00:00:00,KD,36.630001068115234,4553100.0,1642440.0,11.19,40.73,7.43,39.35,10.21,40.37
2025-02-21 00:00:00,KDP,33.576107025146484,17595200.0,9778440.0,-1.53,33.06,-2.06,32.89,-1.44,33.09
2025-02-25 00:00:00,KDP,34.463836669921875,19807900.0,11033280.0,-3.84,33.14,-4.87,32.79,-3.18,33.37
2025-04-03 00:00:00,KDP,35.3819694519043,22674800.0,14939790.0,-2.47,34.51,-0.65,35.15,-3.42,34.17
2025-05-07 00:00:00,KE,18.3799991607666,574000.0,119290.0,-1.03,18.19,-4.68,17.52,0.87,18.54
2025-03-28 00:00:00,KEAT,26.563915252685547,4700.0,1330.0,-5.14,25.2,-2.83,25.81,-0.95,26.31
2025-05-27 00:00:00,KEAT,26.639793395996094,7800.0,2200.0,1.09,26.93,1.39,27.01,1.08,26.93
2025-06-13 00:00:00,KEAT,27.4600887298584,14100.0,390.0,-0.94,27.2,-1.55,27.03,-1.49,27.05
2025-05-08 00:00:00,KELYA,12.454999923706056,399300.0,221170.0,-1.84,12.23,-4.86,11.85,-4.38,11.91
2025-05-13 00:00:00,KELYB,11.99899959564209,1800.0,280.0,6.26,12.75,-4.58,11.45,-4.66,11.44
2025-02-19 00:00:00,KEN,33.959999084472656,18500.0,7010.0,-5.18,32.2,-5.15,32.21,-3.18,32.88
2025-03-17 00:00:00,KEN,35.25,23200.0,10300.0,-9.22,32.0,-9.29,31.98,-19.57,28.35
2025-05-29 00:00:00,KEN,35.31999969482422,41800.0,13610.0,4.67,36.97,-0.65,35.09,10.45,39.01
2025-06-24 00:00:00,KEN,39.380001068115234,40300.0,20620.0,8.94,42.9,16.89,46.03,,
2025-06-30 00:00:00,KEN,41.54999923706055,50000.0,22180.0,7.03,44.47,7.8,44.79,,
