Data,Preço_Sinal,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d,Stock
2025-06-16 00:00:00,0.531000018119812,0.19,0.53,5.46,0.56,1.51,0.54,DRCT
2025-06-18 00:00:00,0.5350000262260437,4.11,0.56,16.45,0.62,-5.38,0.51,DRCT
2025-04-30 00:00:00,14.899999618530272,2.21,15.23,-6.78,13.89,1.41,15.11,DRD
2025-06-16 00:00:00,14.699999809265137,-7.55,13.59,-8.98,13.38,-6.87,13.69,DRD
2025-06-23 00:00:00,14.100000381469728,-5.46,13.33,-5.53,13.32,,,DRD
2025-05-19 00:00:00,10.220000267028809,0.29,10.25,0.78,10.3,1.47,10.37,DRDB
2025-01-23 00:00:00,8.786592483520508,-1.45,8.66,-2.12,8.6,-8.36,8.05,DRH
2025-01-27 00:00:00,8.8551607131958,-4.65,8.44,-5.2,8.39,-9.18,8.04,DRH
2025-03-05 00:00:00,8.12049674987793,-4.1,7.79,-3.26,7.86,-3.96,7.8,DRH
2025-03-07 00:00:00,8.365385055541992,-7.61,7.73,-7.49,7.74,-17.3,6.92,DRH
2025-03-31 00:00:00,7.6406168937683105,-12.95,6.65,-9.33,6.93,-6.87,7.12,DRH
2025-04-09 00:00:00,7.205141544342041,-6.32,6.75,-2.2,7.05,3.02,7.42,DRH
2025-04-11 00:00:00,7.026992321014404,-1.97,6.89,3.24,7.25,12.54,7.91,DRH
2025-06-23 00:00:00,7.6406168937683105,0.25,7.66,3.92,7.94,,,DRH
2025-07-01 00:00:00,7.869999885559082,1.27,7.97,1.4,7.98,,,DRH
2025-02-18 00:00:00,197.5882873535156,-1.35,194.92,-3.83,190.02,-6.15,185.43,DRI
2025-03-05 00:00:00,191.9386749267578,-2.49,187.16,-3.35,185.51,7.65,206.63,DRI
2025-03-07 00:00:00,191.9386749267578,-4.46,183.38,2.7,197.12,-1.18,189.68,DRI
2025-03-31 00:00:00,204.84503173828125,-9.04,186.33,-3.4,197.89,-3.62,197.44,DRI
2025-04-09 00:00:00,193.59510803222656,1.5,196.49,2.82,199.05,2.08,197.62,DRI
2025-04-30 00:00:00,199.24557495117188,-1.32,196.62,3.38,205.98,6.51,212.22,DRI
2025-05-30 00:00:00,212.7212677001953,1.55,216.02,1.54,215.99,1.76,216.46,DRI
2025-07-16 00:00:00,208.25,,,,,,,DRI
2025-04-07 00:00:00,0.578000009059906,16.44,0.67,34.95,0.78,21.11,0.7,DRIO
2025-04-22 00:00:00,0.7799999713897705,-7.69,0.72,-10.26,0.7,-11.54,0.69,DRIO
2025-03-19 00:00:00,22.852563858032227,-2.3,22.33,-7.73,21.09,-16.2,19.15,DRIV
2025-04-09 00:00:00,19.596420288085938,-2.28,19.15,4.91,20.56,7.9,21.15,DRIV
2025-05-16 00:00:00,22.534893035888672,-3.35,21.78,-3.66,21.71,0.48,22.64,DRIV
2025-03-21 00:00:00,1.2400000095367432,-4.84,1.18,-22.58,0.96,-42.98,0.71,DRMA
2025-04-11 00:00:00,0.8080000281333923,-12.5,0.71,-6.93,0.75,-1.73,0.79,DRMA
2025-05-15 00:00:00,0.7940000295639038,-3.27,0.77,-9.32,0.72,-10.33,0.71,DRMA
2025-05-19 00:00:00,0.8299999833106995,-9.64,0.75,-15.18,0.7,-14.7,0.71,DRMA
2025-06-06 00:00:00,0.7450000047683716,-4.43,0.71,-15.17,0.63,-15.44,0.63,DRMA
2025-04-11 00:00:00,0.75,-1.33,0.74,-18.67,0.61,-10.67,0.67,DRRX
2025-07-16 00:00:00,0.5600000023841858,,,,,,,DRRX
2025-02-28 00:00:00,30.29503059387207,2.66,31.1,6.15,32.16,8.13,32.76,DRS
2025-04-09 00:00:00,34.184181213378906,4.82,35.83,7.15,36.63,22.01,41.71,DRS
2025-04-15 00:00:00,36.22964859008789,-1.02,35.86,1.79,36.88,11.21,40.29,DRS
2025-04-24 00:00:00,36.62876129150391,9.59,40.14,13.87,41.71,11.17,40.72,DRS
2025-05-15 00:00:00,40.879337310791016,-0.39,40.72,3.48,42.3,12.7,46.07,DRS
2025-07-17 00:00:00,48.33000183105469,,,,,,,DRS
2025-02-13 00:00:00,3.059999942779541,-12.42,2.68,-1.31,3.02,-13.4,2.65,DRTS
2025-04-02 00:00:00,2.5799999237060547,-1.55,2.54,-1.94,2.53,1.55,2.62,DRTS
2025-03-05 00:00:00,35.9900016784668,0.72,36.25,-2.75,35.0,-1.89,35.31,DRUG
2025-03-25 00:00:00,35.9900016784668,0.33,36.11,-21.67,28.19,-5.25,34.1,DRUG
2025-04-09 00:00:00,30.0,6.7,32.01,11.4,33.42,6.87,32.06,DRUG
2025-06-12 00:00:00,28.3799991607666,-3.77,27.31,-18.01,23.27,-9.62,25.65,DRUG
2025-07-14 00:00:00,25.649999618530277,,,,,,,DRUG
2025-02-28 00:00:00,17.530000686645508,-8.39,16.06,-3.31,16.95,1.88,17.86,DRVN
2025-04-02 00:00:00,17.309999465942383,-5.95,16.28,-6.64,16.16,-3.29,16.74,DRVN
2025-04-09 00:00:00,16.280000686645508,-0.74,16.16,-0.18,16.25,11.03,18.08,DRVN
2025-04-15 00:00:00,16.520000457763672,-3.27,15.98,0.0,16.52,8.35,17.9,DRVN
2025-05-01 00:00:00,16.739999771118164,7.97,18.08,7.83,18.05,6.45,17.82,DRVN
2025-05-30 00:00:00,17.81999969482422,3.03,18.36,-5.27,16.88,-1.46,17.56,DRVN
2025-06-23 00:00:00,17.43000030517578,0.75,17.56,1.03,17.61,,,DRVN
2025-07-01 00:00:00,18.059999465942383,-4.1,17.32,-3.93,17.35,,,DRVN
2025-07-10 00:00:00,18.149999618530277,-4.79,17.28,,,,,DRVN
2025-02-28 00:00:00,4.860000133514404,1.23,4.92,-3.19,4.7,-13.37,4.21,DSGN
2025-03-04 00:00:00,5.039999961853027,5.75,5.33,-4.56,4.81,-28.47,3.61,DSGN
2025-03-06 00:00:00,5.119999885559082,-7.81,4.72,-9.38,4.64,-31.25,3.52,DSGN
2025-03-17 00:00:00,4.929999828338623,0.0,4.93,-21.7,3.86,-34.08,3.25,DSGN
2025-04-24 00:00:00,4.239999771118164,11.08,4.71,-16.98,3.52,-8.73,3.87,DSGN
2025-02-04 00:00:00,31.57999992370605,-2.25,30.87,-5.45,29.86,-12.13,27.75,DSGR
2025-03-19 00:00:00,29.8700008392334,-4.59,28.5,-4.25,28.6,-12.89,26.02,DSGR
2025-04-09 00:00:00,27.040000915527344,-3.77,26.02,-0.26,26.97,-6.25,25.35,DSGR
2025-04-22 00:00:00,25.850000381469727,1.78,26.31,-6.5,24.17,7.08,27.68,DSGR
2025-06-18 00:00:00,26.739999771118164,3.74,27.74,8.86,29.11,7.7,28.8,DSGR
2025-07-01 00:00:00,28.270000457763672,5.41,29.8,-0.11,28.24,,,DSGR
2025-01-30 00:00:00,117.45999908447266,1.25,118.93,-0.58,116.78,-5.08,111.49,DSGX
2025-04-09 00:00:00,102.7699966430664,0.32,103.1,2.85,105.7,5.78,108.71,DSGX
2025-06-12 00:00:00,100.66999816894533,-1.44,99.22,0.76,101.44,1.93,102.61,DSGX
2025-06-23 00:00:00,100.7699966430664,0.87,101.65,1.39,102.17,,,DSGX
2025-02-11 00:00:00,12.138263702392578,0.55,12.2,0.63,12.21,-0.32,12.1,DSL
2025-04-09 00:00:00,11.396065711975098,-0.94,11.29,1.11,11.52,3.33,11.78,DSL
2025-07-14 00:00:00,5.590000152587891,,,,,,,DSM
2025-02-12 00:00:00,25.950000762939453,-14.14,22.28,-20.12,20.73,-53.93,11.95,DSP
2025-04-09 00:00:00,14.15999984741211,-9.96,12.75,-2.05,13.87,1.62,14.39,DSP
2025-05-05 00:00:00,14.800000190734863,0.81,14.92,1.89,15.08,-7.23,13.73,DSP
2025-02-12 00:00:00,0.9359999895095824,-1.71,0.92,-3.85,0.9,-10.04,0.84,DSS
2025-04-24 00:00:00,0.959999978542328,1.67,0.98,-9.37,0.87,-4.37,0.92,DSS
2025-05-28 00:00:00,0.915000021457672,-9.29,0.83,2.73,0.94,0.11,0.92,DSS
2025-06-30 00:00:00,0.9399999976158142,-7.87,0.87,-1.81,0.92,,,DSS
2025-01-24 00:00:00,10.15671443939209,0.0,10.16,-0.28,10.13,0.17,10.17,DSU
2025-02-03 00:00:00,10.194506645202637,-0.46,10.15,0.18,10.21,-0.48,10.15,DSU
2025-02-11 00:00:00,10.166162490844728,0.55,10.22,0.36,10.2,-0.39,10.13,DSU
2025-05-15 00:00:00,10.245986938476562,-0.57,10.19,0.29,10.28,1.24,10.37,DSU
2025-05-23 00:00:00,10.245986938476562,0.77,10.32,1.05,10.35,1.43,10.39,DSU
2025-06-24 00:00:00,10.39239501953125,1.33,10.53,0.86,10.48,,,DSU
2025-07-11 00:00:00,10.511279106140137,-0.06,10.51,,,,,DSU
2025-03-17 00:00:00,2.298213005065918,-0.84,2.28,-0.84,2.28,-5.88,2.16,DSWL
2025-04-01 00:00:00,2.317525863647461,-9.17,2.11,-4.58,2.21,-5.83,2.18,DSWL
2025-04-09 00:00:00,2.124398708343506,2.73,2.18,1.82,2.16,1.82,2.16,DSWL
2025-03-12 00:00:00,1.7699999809265137,1.69,1.8,-3.95,1.7,-20.9,1.4,DSX
2025-06-13 00:00:00,1.6799999475479126,-5.36,1.59,-13.1,1.46,-5.36,1.59,DSX
2025-07-17 00:00:00,1.649999976158142,,,,,,,DSX
2025-02-03 00:00:00,1.8200000524520876,4.4,1.9,17.58,2.14,-3.85,1.75,DSY
2025-02-10 00:00:00,1.899999976158142,12.63,2.14,3.68,1.97,-47.37,1.0,DSY
2025-02-26 00:00:00,2.061000108718872,-23.34,1.58,-47.6,1.08,-49.05,1.05,DSY
2025-03-07 00:00:00,1.7300000190734863,-25.43,1.29,-34.1,1.14,-24.28,1.31,DSY
2025-07-14 00:00:00,1.4199999570846558,,,,,,,DSY
2025-02-03 00:00:00,58.900001525878906,3.92,61.21,5.89,62.37,-6.45,55.1,DT
2025-04-09 00:00:00,45.060001373291016,-4.13,43.2,2.37,46.13,7.75,48.55,DT
2025-05-21 00:00:00,53.59999847412109,0.52,53.88,2.5,54.94,1.51,54.41,DT
2025-03-11 00:00:00,17.73410987854004,0.05,17.74,0.93,17.9,-3.35,17.14,DTB
2025-04-29 00:00:00,17.344499588012695,-0.74,17.22,-1.02,17.17,-2.19,16.97,DTB
2025-02-25 00:00:00,0.9900000095367432,-3.03,0.96,-10.1,0.89,2.02,1.01,DTCK
2025-02-28 00:00:00,1.0,-4.0,0.96,-6.0,0.94,-9.0,0.91,DTCK
2025-07-15 00:00:00,1.0399999618530271,,,,,,,DTCK
2025-05-15 00:00:00,17.159160614013672,0.46,17.24,-0.17,17.13,3.83,17.82,DTCR
2025-07-02 00:00:00,18.68000030517578,-0.91,18.51,3.05,19.25,,,DTCR
2025-02-19 00:00:00,128.2868194580078,1.74,130.52,1.28,129.93,5.29,135.07,DTE
2025-04-09 00:00:00,129.4579620361328,1.16,130.96,4.96,135.88,3.98,134.62,DTE
2025-07-16 00:00:00,134.22999572753906,,,,,,,DTE
2025-01-24 00:00:00,11.053178787231444,0.62,11.12,0.71,11.13,1.18,11.18,DTF
2025-02-24 00:00:00,11.183947563171388,-0.44,11.13,-0.62,11.11,-0.24,11.16,DTF
2025-02-11 00:00:00,18.32390594482422,-0.95,18.15,-0.35,18.26,-3.09,17.76,DTG
2025-04-09 00:00:00,17.70774269104004,-3.95,17.01,-1.95,17.36,-1.61,17.42,DTG
2025-04-28 00:00:00,17.441978454589844,-1.86,17.12,-0.4,17.37,-1.5,17.18,DTG
2025-05-19 00:00:00,17.329999923706055,-0.87,17.18,-1.44,17.08,-2.94,16.82,DTG
2025-02-28 00:00:00,3.2300000190734863,-6.81,3.01,-16.41,2.7,-20.74,2.56,DTI
2025-04-22 00:00:00,1.8799999952316284,5.85,1.99,19.68,2.25,29.79,2.44,DTI
2025-04-30 00:00:00,2.0199999809265137,9.41,2.21,23.76,2.5,31.68,2.66,DTI
2025-05-23 00:00:00,2.630000114440918,0.0,2.63,17.87,3.1,20.91,3.18,DTI
2025-06-03 00:00:00,2.740000009536743,17.52,3.22,18.98,3.26,9.12,2.99,DTI
2025-06-18 00:00:00,3.440000057220459,-7.85,3.17,-14.24,2.95,,,DTI
2025-02-14 00:00:00,5.269999980926514,6.83,5.63,-5.12,5.0,-4.17,5.05,DTIL
2025-03-31 00:00:00,4.769999980926514,-7.76,4.4,-6.5,4.46,9.64,5.23,DTIL
2025-04-02 00:00:00,4.690000057220459,-2.99,4.55,6.82,5.01,21.96,5.72,DTIL
2025-05-20 00:00:00,4.880000114440918,1.84,4.97,4.51,5.1,-3.69,4.7,DTIL
2025-03-11 00:00:00,88.44292449951172,7.8,95.34,12.78,99.74,-0.45,88.05,DTM
2025-04-09 00:00:00,92.332275390625,2.7,94.82,6.3,98.15,7.58,99.33,DTM
2025-05-01 00:00:00,97.04563903808594,2.35,99.33,5.86,102.73,7.1,103.93,DTM
2025-05-23 00:00:00,103.26727294921876,2.53,105.88,1.6,104.92,3.98,107.38,DTM
2025-06-24 00:00:00,107.37999725341795,-2.26,104.95,-4.91,102.11,,,DTM
2025-03-27 00:00:00,2.390000104904175,-13.39,2.07,-23.43,1.83,-10.88,2.13,DTSS
2025-03-27 00:00:00,3.880000114440918,-11.86,3.42,-13.66,3.35,-1.8,3.81,DTST
2025-01-23 00:00:00,22.200288772583008,0.35,22.28,-1.23,21.93,0.43,22.29,DTW
2025-03-14 00:00:00,21.77277183532715,1.39,22.08,-0.86,21.59,-6.97,20.26,DTW
2025-04-04 00:00:00,21.14253234863281,-4.19,20.26,-2.93,20.52,-1.07,20.92,DTW
2025-04-09 00:00:00,21.053905487060547,-2.43,20.54,0.05,21.06,0.37,21.13,DTW
2025-05-02 00:00:00,21.09329605102539,0.49,21.2,0.41,21.18,0.79,21.26,DTW
2025-05-19 00:00:00,21.367000579833984,-0.31,21.3,-0.17,21.33,-1.39,21.07,DTW
2025-06-26 00:00:00,21.270000457763672,0.33,21.34,1.88,21.67,,,DTW
2025-02-03 00:00:00,111.1509246826172,2.12,113.51,-1.13,109.89,3.79,115.36,DUK
2025-03-07 00:00:00,115.68778228759766,2.9,119.04,2.02,118.03,1.88,117.86,DUK
2025-07-14 00:00:00,117.93000030517578,,,,,,,DUK
2025-07-16 00:00:00,117.79000091552734,,,,,,,DUK
2025-02-24 00:00:00,24.0596981048584,0.77,24.24,0.36,24.15,1.39,24.39,DUKB
2025-03-03 00:00:00,24.24432373046875,-0.4,24.15,0.82,24.44,-2.92,23.54,DUKB
2025-04-09 00:00:00,24.030010223388672,-0.74,23.85,0.74,24.21,1.19,24.32,DUKB
2025-04-28 00:00:00,24.266565322875977,0.16,24.31,-0.08,24.25,0.24,24.33,DUKB
2025-05-15 00:00:00,24.286277770996094,-0.37,24.2,0.12,24.32,-0.81,24.09,DUKB
2025-07-10 00:00:00,24.11000061035156,-0.95,23.88,,,,,DUKB
2025-01-23 00:00:00,24.429197311401367,0.14,24.46,0.2,24.48,0.2,24.48,DUKH
2025-06-10 00:00:00,23.92732048034668,-0.15,23.89,0.67,24.09,1.83,24.36,DUKH
2025-07-16 00:00:00,24.26499938964844,,,,,,,DUKH
2025-05-23 00:00:00,22.87407493591309,0.75,23.04,2.21,23.38,3.21,23.61,DUKX
2025-07-02 00:00:00,24.03899955749512,-0.17,24.0,-0.41,23.94,,,DUKX
2025-01-27 00:00:00,9.760000228881836,-6.56,9.12,-0.33,9.73,-10.66,8.72,DUO
2025-02-06 00:00:00,9.184000015258787,3.66,9.52,1.39,9.31,-14.98,7.81,DUO
2025-03-04 00:00:00,8.239999771118164,-17.28,6.82,-29.71,5.79,-46.02,4.45,DUO
2025-05-22 00:00:00,3.711999893188477,-12.93,3.23,-13.79,3.2,-36.42,2.36,DUO
2025-06-04 00:00:00,3.312000036239624,-25.42,2.47,-24.52,2.5,-30.01,2.32,DUO
2025-03-07 00:00:00,295.5599975585937,-4.07,283.54,4.65,309.3,-0.91,292.88,DUOL
2025-04-07 00:00:00,296.510009765625,10.17,326.67,13.43,336.34,65.44,490.55,DUOL
2025-02-21 00:00:00,6.829999923706055,-11.57,6.04,-18.74,5.55,-9.66,6.17,DUOT
2025-06-23 00:00:00,7.380000114440918,-3.12,7.15,5.01,7.75,,,DUOT
2025-07-16 00:00:00,7.920000076293945,,,,,,,DUOT
2025-02-03 00:00:00,21.479999542236328,2.23,21.96,7.4,23.07,-33.85,14.21,DV
2025-03-25 00:00:00,14.350000381469728,-5.85,13.51,-17.35,11.86,-11.57,12.69,DV
2025-04-09 00:00:00,13.369999885559082,-9.72,12.07,-1.5,13.17,5.68,14.13,DV
2025-05-30 00:00:00,13.739999771118164,7.64,14.79,5.53,14.5,8.95,14.97,DV
2025-02-03 00:00:00,177.05999755859375,-2.0,173.52,-12.43,155.05,-20.02,141.61,DVA
2025-02-11 00:00:00,173.75,-10.81,154.96,-16.0,145.95,-17.91,142.63,DVA
2025-03-31 00:00:00,152.97000122070312,-4.16,146.61,-1.37,150.88,-7.47,141.54,DVA
2025-04-02 00:00:00,154.2899932861328,-0.93,152.86,-8.29,141.5,-8.98,140.44,DVA
2025-04-09 00:00:00,152.86000061035156,-7.43,141.5,-8.7,139.56,-6.04,143.63,DVA
2025-06-03 00:00:00,135.99000549316406,2.29,139.11,0.38,136.51,4.83,142.56,DVA
2025-07-17 00:00:00,143.3800048828125,,,,,,,DVA
2025-01-23 00:00:00,14.15999984741211,-0.08,14.15,-1.91,13.89,-2.1,13.86,DVAL
2025-03-05 00:00:00,13.604999542236328,-1.84,13.35,0.13,13.62,0.3,13.65,DVAL
2025-04-09 00:00:00,12.848999977111816,-1.6,12.64,1.27,13.01,3.88,13.35,DVAL
2025-04-29 00:00:00,13.045000076293944,1.03,13.18,5.07,13.71,4.48,13.63,DVAL
2025-03-04 00:00:00,13.880000114440918,-0.65,13.79,0.14,13.9,-8.43,12.71,DVAX
2025-03-14 00:00:00,13.869999885559082,-0.36,13.82,-1.37,13.68,-18.89,11.25,DVAX
2025-03-18 00:00:00,13.899999618530272,0.58,13.98,-8.56,12.71,-17.91,11.41,DVAX
2025-03-25 00:00:00,13.979999542236328,-9.08,12.71,-15.95,11.75,-22.96,10.77,DVAX
2025-04-24 00:00:00,10.899999618530272,5.32,11.48,-11.1,9.69,-9.91,9.82,DVAX
2025-06-26 00:00:00,9.9399995803833,3.32,10.27,6.44,10.58,,,DVAX
2025-01-31 00:00:00,1.350000023841858,-9.63,1.22,-9.63,1.22,-37.04,0.85,DVLT
2025-02-26 00:00:00,1.0399999618530271,-24.04,0.79,-25.96,0.77,-14.42,0.89,DVLT
2025-05-01 00:00:00,0.9200000166893004,-20.65,0.73,-14.13,0.79,-10.87,0.82,DVLT
2025-06-04 00:00:00,0.9100000262260436,-7.69,0.84,-18.68,0.74,-20.88,0.72,DVLT
2025-02-04 00:00:00,33.936607360839844,2.03,34.63,9.15,37.04,-2.21,33.19,DVN
2025-03-19 00:00:00,35.7979736328125,3.94,37.21,5.19,37.65,-18.72,29.1,DVN
2025-03-31 00:00:00,37.1385383605957,-23.5,28.41,-23.18,28.53,-16.31,31.08,DVN
2025-04-09 00:00:00,30.85279083251953,-5.7,29.1,1.29,31.25,2.77,31.71,DVN
2025-05-01 00:00:00,30.942161560058597,2.47,31.71,7.19,33.17,-2.89,30.05,DVN
2025-06-03 00:00:00,31.786216735839844,4.56,33.24,9.2,34.71,5.11,33.41,DVN
2025-07-17 00:00:00,32.779998779296875,,,,,,,DVN
2025-03-05 00:00:00,35.50105667114258,-4.18,34.02,-1.49,34.97,1.09,35.89,DVOL
2025-03-31 00:00:00,35.47831726074219,-9.43,32.13,-3.18,34.35,-2.59,34.56,DVOL
2025-04-09 00:00:00,33.9709358215332,0.15,34.02,0.97,34.3,2.79,34.92,DVOL
2025-04-11 00:00:00,33.921024322509766,-1.41,33.44,1.29,34.36,2.41,34.74,DVOL
2025-06-12 00:00:00,34.9592170715332,-1.0,34.61,-0.48,34.79,-0.77,34.69,DVOL
2025-02-12 00:00:00,23.86400032043457,1.52,24.23,-8.0,21.96,-14.75,20.34,DVQQ
2025-02-12 00:00:00,2.9200000762939453,1.37,2.96,-10.96,2.6,6.85,3.12,DVS
2025-04-28 00:00:00,2.75,-4.36,2.63,-5.82,2.59,0.73,2.77,DVS
2025-02-11 00:00:00,132.89468383789062,1.85,135.35,1.24,134.55,-3.15,128.71,DVY
2025-03-07 00:00:00,132.00025939941406,-0.84,130.89,-0.36,131.52,-8.39,120.92,DVY
2025-03-31 00:00:00,133.02786254882812,-10.25,119.39,-6.05,124.97,-4.01,127.69,DVY
2025-04-09 00:00:00,124.57803344726562,-1.03,123.3,2.11,127.2,3.19,128.55,DVY
2025-05-23 00:00:00,129.09518432617188,0.48,129.71,0.97,130.35,2.41,132.21,DVY
2025-07-10 00:00:00,137.13999938964844,-1.55,135.02,,,,,DVY
2025-04-09 00:00:00,73.83098602294922,-0.41,73.53,3.22,76.21,7.92,79.68,DWAS
2025-04-11 00:00:00,72.22119140625,-0.66,71.74,6.04,76.58,12.63,81.34,DWAS
2025-04-24 00:00:00,76.21070098876953,0.98,76.96,4.55,79.68,5.33,80.27,DWAS
2025-05-15 00:00:00,81.71002960205078,-1.76,80.27,-0.61,81.21,0.43,82.06,DWAS
2025-05-23 00:00:00,80.43019104003906,1.42,81.57,3.62,83.34,4.58,84.11,DWAS
2025-06-23 00:00:00,83.33999633789062,1.82,84.86,1.62,84.69,,,DWAS
2025-07-14 00:00:00,84.83999633789062,,,,,,,DWAS
2025-01-23 00:00:00,42.15999984741211,-0.19,42.08,0.17,42.23,-4.04,40.46,DWAW
2025-03-05 00:00:00,39.262001037597656,-5.86,36.96,-3.36,37.94,-3.6,37.85,DWAW
2025-04-11 00:00:00,35.46200180053711,-2.71,34.5,5.55,37.43,9.64,38.88,DWAW
2025-07-16 00:00:00,41.255001068115234,,,,,,,DWAW
2025-03-03 00:00:00,7.489999771118164,-3.2,7.25,-3.34,7.24,0.4,7.52,DWSH
2025-04-08 00:00:00,8.994000434875488,-5.1,8.53,-6.94,8.37,-7.61,8.31,DWSH
2025-05-02 00:00:00,1.2799999713897705,-2.34,1.25,-1.56,1.26,1.56,1.3,DWSN
2025-06-12 00:00:00,1.3700000047683716,50.36,2.06,13.87,1.56,-2.92,1.33,DWSN
2025-02-03 00:00:00,14.18000030517578,-38.15,8.77,-58.04,5.95,-70.73,4.15,DWTX
2025-04-17 00:00:00,4.269999980926514,29.51,5.53,17.56,5.02,24.59,5.32,DWTX
2025-04-22 00:00:00,5.460000038146973,-0.92,5.41,-17.22,4.52,0.09,5.47,DWTX
2025-05-19 00:00:00,5.710000038146973,-0.18,5.7,-1.93,5.6,-16.29,4.78,DWTX
2025-06-03 00:00:00,5.599999904632568,-11.96,4.93,-14.64,4.78,-13.75,4.83,DWTX
2025-06-12 00:00:00,5.179999828338623,-5.41,4.9,-9.07,4.71,-1.93,5.08,DWTX
2025-06-20 00:00:00,4.900000095367432,-3.88,4.71,-6.12,4.6,,,DWTX
2025-04-01 00:00:00,46.86000061035156,-11.25,41.59,-3.24,45.34,0.98,47.32,DWUS
2025-04-11 00:00:00,44.68999862670898,-3.04,43.33,4.91,46.88,9.15,48.78,DWUS
2025-05-23 00:00:00,49.119998931884766,2.16,50.18,1.06,49.64,2.57,50.38,DWUS
2025-05-29 00:00:00,49.720001220703125,-0.09,49.68,0.6,50.02,1.17,50.3,DWUS
2025-02-19 00:00:00,12.931293487548828,2.18,13.21,2.98,13.32,4.15,13.47,DX
2025-03-05 00:00:00,13.31682014465332,-1.0,13.18,1.14,13.47,-7.84,12.27,DX
2025-05-23 00:00:00,11.684606552124023,0.34,11.72,3.04,12.04,3.38,12.08,DX
2025-05-28 00:00:00,11.881814002990724,0.08,11.89,2.16,12.14,2.68,12.2,DX
2025-01-23 00:00:00,21.15999984741211,1.8,21.54,5.62,22.35,-7.56,19.56,DXC
2025-01-27 00:00:00,21.32999992370605,3.19,22.01,-5.16,20.23,-13.03,18.55,DXC
2025-01-31 00:00:00,21.71999931335449,-3.91,20.87,-6.22,20.37,-16.67,18.1,DXC
2025-02-18 00:00:00,21.31999969482422,-12.99,18.55,-15.62,17.99,-18.62,17.35,DXC
2025-03-07 00:00:00,18.6200008392334,-7.2,17.28,-11.76,16.43,-20.25,14.85,DXC
2025-04-09 00:00:00,15.5600004196167,-5.91,14.64,-1.29,15.36,1.93,15.86,DXC
2025-04-15 00:00:00,14.81999969482422,2.29,15.16,4.72,15.52,11.74,16.56,DXC
2025-04-02 00:00:00,68.13999938964844,-1.91,66.84,0.87,68.73,3.11,70.26,DXCM
2025-04-09 00:00:00,66.83999633789062,2.83,68.73,5.89,70.78,27.68,85.34,DXCM
2025-05-14 00:00:00,86.5199966430664,-1.88,84.89,-1.92,84.86,-4.24,82.85,DXCM
2025-05-19 00:00:00,86.95999908447266,-1.87,85.33,-0.2,86.79,-5.9,81.83,DXCM
2025-05-28 00:00:00,86.9800033569336,-1.58,85.61,-4.59,82.99,-2.23,85.04,DXCM
2025-03-31 00:00:00,7.329999923706055,-18.14,6.0,-12.41,6.42,-6.0,6.89,DXF
2025-04-16 00:00:00,9.25,-30.27,6.45,-32.43,6.25,-24.11,7.02,DXF
2025-05-05 00:00:00,6.75,18.52,8.0,3.7,7.0,-7.85,6.22,DXF
2025-05-20 00:00:00,7.340000152587891,-16.08,6.16,-7.49,6.79,-24.52,5.54,DXF
2025-02-11 00:00:00,33.96061706542969,-0.31,33.86,-2.48,33.12,0.33,34.07,DXJS
2025-04-09 00:00:00,32.22224807739258,0.0,32.22,5.16,33.89,7.27,34.56,DXJS
2025-04-25 00:00:00,34.09220123291016,0.75,34.35,2.17,34.83,2.11,34.81,DXJS
2025-05-06 00:00:00,34.41698455810547,1.63,34.98,2.09,35.14,3.4,35.59,DXJS
2025-06-23 00:00:00,36.04088973999024,1.44,36.56,0.65,36.28,,,DXJS
2025-01-24 00:00:00,2.799999952316284,-2.86,2.72,-6.07,2.63,-15.36,2.37,DXLG
2025-07-01 00:00:00,1.149999976158142,-2.61,1.12,6.96,1.23,,,DXLG
2025-02-12 00:00:00,101.9000015258789,-6.85,94.92,-12.74,88.92,-21.13,80.37,DXPE
2025-03-11 00:00:00,82.48999786376953,3.21,85.14,7.16,88.4,-12.96,71.8,DXPE
2025-04-09 00:00:00,81.44999694824219,-2.31,79.57,4.36,85.0,6.2,86.5,DXPE
2025-06-05 00:00:00,80.98999786376953,-2.67,78.83,1.12,81.9,10.01,89.1,DXPE
2025-07-01 00:00:00,90.04000091552734,2.89,92.64,7.99,97.23,,,DXPE
2025-02-28 00:00:00,7.559999942779541,5.82,8.0,8.2,8.18,6.08,8.02,DXR
2025-06-02 00:00:00,8.380000114440918,10.38,9.25,7.4,9.0,15.16,9.65,DXR
2025-06-05 00:00:00,8.880000114440918,-1.01,8.79,4.62,9.29,11.04,9.86,DXR
2025-01-29 00:00:00,2.157999992370605,-17.52,1.78,-38.83,1.32,-38.37,1.33,DXST
2025-02-03 00:00:00,1.7100000381469729,-18.13,1.4,-15.79,1.44,-36.26,1.09,DXST
2025-03-12 00:00:00,1.0149999856948853,23.15,1.25,24.14,1.26,16.26,1.18,DXST
2025-05-08 00:00:00,1.2100000381469729,0.83,1.22,0.83,1.22,2.48,1.24,DXST
2025-06-03 00:00:00,1.350000023841858,-2.96,1.31,-12.59,1.18,-5.93,1.27,DXST
2025-02-19 00:00:00,54.0,-24.26,40.9,-32.26,36.58,-24.91,40.55,DXYZ
2025-03-05 00:00:00,36.58000183105469,-17.5,30.18,10.85,40.55,9.35,40.0,DXYZ
2025-02-19 00:00:00,179.75,-9.9,161.96,-14.39,153.89,-12.03,158.12,DY
